bug_commit_hash,ns,nd,entropy,lt,fix,age,ndev,nuc,commit,exp_of_files,exp_of_codes,exp,rexp,sexp,la,ld,lines_of_modified_code,nf,candidate_commit_to_fix,is_Friday,is_latest_bic,is_largest_mod,is_earliest_bic,label
ac23019cc9e3159123ec0023a53658a19a8e8796,1,1,0.0,2329.0,0,0.0171875,20,129,ac23019cc9e3159123ec0023a53658a19a8e8796,457,35325,21,15.0,7.0,45,4,49,1,802,0,1,1,1,1
57deb63e03d07b1252931780e148267e99bb9669,1,1,2.0,0.0,0,0.0,0,0,7da79acb09856938af8b8b1f0ed4606dd9bcca1e,885,338678,981,531.5,563.0,846,0,846,4,79530,1,1,1,1,0
50b000047c44b1f2c6f0134094c19519d512e5b6,1,2,3.584962500721156,0.0,0,0.0,0,0,57b7a81c3a3233e93e9b60927103b26f9a20463e,105,12806,126,104.03333333333332,121.0,7473,0,7473,12,3348,0,1,1,1,0
961322178d69325a46dbcbaea1da818fff12c45a,1,1,0.0,33.0,1,0.0902777777777777,1,1,961322178d69325a46dbcbaea1da818fff12c45a,1876,753402,379,168.33333333333334,101.0,27,9,36,1,86316,0,1,0,0,1
961322178d69325a46dbcbaea1da818fff12c45a,3,6,2.8073549220576046,378.0,1,0.3459027777777778,194,775,f399b01dc4dbb47f678301aea6f476527889b959,10140,4009801,2867,791.0781746031746,1080.0,51,9,60,7,70134,0,0,1,1,0
584cd5fe0b6747fc05778ef51b9e11a9177915d8,2,2,1.0,5.5,0,0.0150925925925925,1,2,7c6b4d650bfa08d5ff3c928fa1029013abb46da7,86,11927,48,49.0,16.0,67,0,67,2,249,0,0,1,1,0
584cd5fe0b6747fc05778ef51b9e11a9177915d8,1,2,1.0,61.5,1,0.8143865740740741,1,4,584cd5fe0b6747fc05778ef51b9e11a9177915d8,201,17236,106,107.0,33.0,31,21,52,2,9317,0,1,0,0,1
584cd5fe0b6747fc05778ef51b9e11a9177915d8,2,2,1.0,76.0,0,0.0181712962962962,1,2,87d53b5e9dbfb34fa4788f5e93d427c47d37f26e,145,12701,54,55.0,19.0,34,7,41,2,82733,0,0,0,0,0
b49f6d85e6e76f87c702f37762dd763d6a0a5ee9,7,38,8.066089190457737,206.77238805970148,1,0.0232986111111112,7,767,b49f6d85e6e76f87c702f37762dd763d6a0a5ee9,1197,172294,1294,1295.0,992.0,7222,7222,14444,268,2103,0,1,1,1,1
c99af57f6523f2f9b67f58ab090a9c1b94d98e4b,1,1,1.0,105.5,0,0.8617708333333334,1,69,c99af57f6523f2f9b67f58ab090a9c1b94d98e4b,134,38370,319,85.0,276.0,7,7,14,2,74582,0,1,1,1,1
685479164011bb36ca4f62504346143d0a1d812f,1,1,0.0,390.0,0,0.0200578703703703,4,30,57381d0d8ca7b9a3260ddc2068198b777ef6dacc,265,13537,140,114.0,4.0,10,5,15,1,70553,0,0,0,0,0
685479164011bb36ca4f62504346143d0a1d812f,3,3,1.584962500721156,277.3333333333333,0,0.4927893518518518,4,53,685479164011bb36ca4f62504346143d0a1d812f,2314,53337,200,174.0,47.0,29,19,48,3,11436,0,1,0,0,1
ae1e3e040f9aa8ce18393c9aeeac47902d2f8ca3,4,12,4.08746284125034,354.0,0,0.4356712962962961,49,1943,ae1e3e040f9aa8ce18393c9aeeac47902d2f8ca3,249,15416,131,107.5,115.0,517,173,690,17,2468,0,1,1,1,1
c49d74b5910b359b081aeba91854b3fd5ccff3ce,3,1,1.584962500721156,153.0,0,0.0211689814814814,1,5,fc1d338564675576353015d76c52c8f7a94a91ba,47,5919,6,7.0,5.0,87,30,117,3,13492,1,0,1,1,0
c49d74b5910b359b081aeba91854b3fd5ccff3ce,1,1,0.0,437.0,1,13.776886574074076,2,22,5fa315b08a502c6af1f0da639cc48e65accaa966,52,6417,20,21.0,15.0,3,1,4,1,19160,0,0,0,0,0
c49d74b5910b359b081aeba91854b3fd5ccff3ce,1,1,0.0,452.0,1,0.0845254629629629,2,27,c49d74b5910b359b081aeba91854b3fd5ccff3ce,52,6490,23,24.0,17.0,6,1,7,1,85332,0,1,0,0,1
cb9b9ea7347ff3960880e4fa42633462b7f46876,2,3,3.0,1896.625,0,0.0896064814814815,81,1870,cb9b9ea7347ff3960880e4fa42633462b7f46876,6345,299487,2756,1025.0833333333333,2091.0,132,33,165,8,22631,0,1,1,1,1
c6e2d74eca2b8bc6f9d9aea183655886e49b5216,1,2,2.0,178.5,1,0.0966203703703703,4,25,4c9447a7e102a96a89f4e96270a337fd7eae0b0f,22,162,1,2.0,1.0,45,50,95,4,46647,0,0,0,0,0
c6e2d74eca2b8bc6f9d9aea183655886e49b5216,1,1,0.0,30.0,0,0.0035300925925925,1,1,06d692f7eaed348f313fe4e9f13298181c7f5609,77,4713,42,43.0,12.0,285,5,290,1,57784,0,0,1,1,0
c6e2d74eca2b8bc6f9d9aea183655886e49b5216,1,1,0.0,307.0,0,0.0031018518518518,13,36,c6e2d74eca2b8bc6f9d9aea183655886e49b5216,1,4,1,2.0,1.0,2,4,6,1,42549,0,1,0,0,1
c6e2d74eca2b8bc6f9d9aea183655886e49b5216,1,1,0.0,275.0,0,0.5896990740740741,2,6,6241ff79b5425791b53be241d45aaaab2e816f88,143,10307,48,49.0,15.0,33,34,67,1,1870,0,0,0,0,0
c6e2d74eca2b8bc6f9d9aea183655886e49b5216,2,3,2.0,144.75,1,0.0635185185185185,2,15,3c7a2593c74526042405f79b5eab5d9bfd1b22ee,450,28499,56,32.5,28.0,51,30,81,4,42169,1,0,0,0,0
8d6ee5cb0800bd4955c4b57c4d346e49c4791514,1,4,2.0,293.0,0,0.0470717592592592,47,232,7862b2b71cab2f2e86439fee9483b972a51783f6,24,216,11,12.0,11.0,94,0,94,4,3992,0,0,1,1,0
8d6ee5cb0800bd4955c4b57c4d346e49c4791514,1,1,0.0,175.0,1,0.1077430555555555,26,67,8d6ee5cb0800bd4955c4b57c4d346e49c4791514,1396,140000,635,392.7,0.0,2,1,3,1,76814,0,1,0,0,1
8d6ee5cb0800bd4955c4b57c4d346e49c4791514,1,3,1.584962500721156,734.0,0,0.8146527777777778,60,324,83aa86d658cf09517c7e6b652b6c73081ccf8cd8,68,10022,26,26.0,23.0,8,16,24,3,85342,0,0,0,0,0
9a518d81fe614d4fd8391c94bc99d5458cd3324f,1,1,0.0,806.0,0,1.1574074074074072e-05,8,79,e0bd6a96376f82dfb1312097ce3c0d2713a65fc1,149,35614,503,318.6666666666667,25.0,70,67,137,1,66590,0,0,0,0,0
9a518d81fe614d4fd8391c94bc99d5458cd3324f,1,1,0.0,1097.0,0,0.0292129629629629,15,133,73ff07327198533ccb21d7ad8765365d85843c28,282,73526,1285,412.7,55.0,18,6,24,1,82308,0,0,0,0,0
9a518d81fe614d4fd8391c94bc99d5458cd3324f,1,1,0.0,1109.0,0,0.0001273148148148,15,134,9a518d81fe614d4fd8391c94bc99d5458cd3324f,283,73591,1290,417.7,56.0,22,1,23,1,13408,0,1,0,0,1
9a518d81fe614d4fd8391c94bc99d5458cd3324f,20,1,4.321928094887363,142.7,0,27.24025462962963,1,5,52826846282e9e224e05dde6d2e4cb38d1fefec7,21,3981,5,6.0,5.0,1955,914,2869,20,6877,0,0,1,1,0
9a518d81fe614d4fd8391c94bc99d5458cd3324f,1,1,0.0,811.0,0,1.1574074074074072e-05,8,77,a90e1050b56248858715aae34704fe3558a1f066,149,35714,503,318.6666666666667,25.0,21,16,37,1,66590,0,0,0,0,0
e7a22648caf2f9551289a8115a33b91180004747,3,8,3.8073549220576055,347.42857142857144,0,2.420057870370371,3,237,6334d106fff28b6339137558acb3eb00173cc37b,592,71084,537,277.5,317.0,541,357,898,14,68398,0,1,1,1,0
a3ee067d55b4faba98408144c48d2dfe683bf7b9,4,4,3.0,93.25,0,0.0534837962962962,2,23,872a0074d6fdb34d2d703ea614da83c06028a65e,221,32325,140,133.0,115.0,71,12,83,8,27889,0,1,0,0,0
a3ee067d55b4faba98408144c48d2dfe683bf7b9,3,3,2.0,9.0,0,0.8674421296296296,1,4,9dd98099fa0a6a60fc26c4e0ec6f53e360f22830,199,27448,57,58.0,24.0,279,1,280,4,28956,0,0,1,1,0
a3ee067d55b4faba98408144c48d2dfe683bf7b9,3,3,1.584962500721156,79.0,0,1.0759837962962964,1,4,13c24f985548f9bd658385497e660539414c9980,208,28795,91,84.0,59.0,99,0,99,3,22372,0,0,0,0,0
13aca847695f49afeb93367ecdad76035fa6c139,2,2,1.0,1173.5,0,0.0012847222222222,8,105,2fdaa983a958822d79821c1afe51e22e7a3e00ff,10579,130189,1566,657.0761904761905,0.0,27,18,45,2,33820,0,0,0,1,0
13aca847695f49afeb93367ecdad76035fa6c139,1,1,2.0,206.25,0,0.0003009259259259,13,64,13aca847695f49afeb93367ecdad76035fa6c139,1049,56358,985,832.0,731.0,203,194,397,4,35969,0,1,1,0,1
f3f86e33dc3da437fa4f204588ce7c78ea756982,33,2570,15.417028372021225,0.0007314118534433,0,0.0021643518518518,1,1,e13ed8495a40d06279da55f79104bbc8837fa3b8,0,0,0,1.0,0.0,18747834,26,18747860,43751,68578,1,0,1,1,0
f3f86e33dc3da437fa4f204588ce7c78ea756982,2,2,1.0,564.0,1,0.0022685185185185,5,28,13598510e31eb35d2e946f1ff9cce77791a03739,88292,37712324,15861,5208.507936507937,316.0,37,4,41,2,436,0,1,0,0,0
6b31a4ff9ac4bfc1ccf356804add10dc637366f5,1,2,2.321928094887362,51.8,0,0.0261342592592592,2,2,e0a3926034bb0046d53fdafdf8fec5fee75a18bd,9160,2228900,3880,890.622619047619,792.0,857,1,858,5,8176,0,1,1,1,0
913c28dc580c4865aff9ac9ea4b29e25f794e174,1,1,0.0,674.0,0,0.0043518518518518,1,73,7c2695453827caeb669805b35314b88e50e76540,38,28430,186,187.0,73.0,21,1,22,1,8710,1,0,0,1,0
913c28dc580c4865aff9ac9ea4b29e25f794e174,1,1,0.0,712.0,0,4.997083333333333,1,86,a9a4bc161b95c432f3d8e18e8070ae9feda9bfa6,195,29933,226,227.0,86.0,163,87,250,1,5978,0,0,1,0,0
913c28dc580c4865aff9ac9ea4b29e25f794e174,1,1,0.0,790.0,1,0.0096527777777777,1,89,913c28dc580c4865aff9ac9ea4b29e25f794e174,195,30193,230,231.0,89.0,1,1,2,1,289,0,1,0,0,1
7a5a35df5a43bf7d0edc5b161c1f885cc0ccbf99,1,4,2.321928094887362,354.2,0,0.0042361111111111,5,158,7a5a35df5a43bf7d0edc5b161c1f885cc0ccbf99,17,710,13,14.0,11.0,9,33,42,5,4150,1,1,1,1,1
57bef6363e8bd504fc12f1020b3aaf54be55ab3d,2,2,1.584962500721156,817.0,1,2.724606481481481,7,86,57bef6363e8bd504fc12f1020b3aaf54be55ab3d,184,20880,71,55.5,36.0,17,6,23,3,51636,0,1,1,1,1
494f26fac3397a5484a6403bd66ad55c405f3f21,1,1,0.0,206.0,1,0.0050925925925925,2,42,494f26fac3397a5484a6403bd66ad55c405f3f21,2,20,3,4.0,1.0,8,5,13,1,8304,1,1,1,1,1
8c8f27f6091289061f6aaf0d3c85ccd27db80a0d,1,1,0.0,634.0,1,0.0116319444444444,2,10,76276d387978237e6c7a8b178a2b148f4d148bb8,1616,401389,1296,534.5,847.0,9,5,14,1,1678,0,1,1,1,0
096668ec5df93725a0726b53bbd30b4d4ab50f49,1,3,1.584962500721156,163.33333333333334,0,0.3235763888888889,18,55,096668ec5df93725a0726b53bbd30b4d4ab50f49,1499,77017,2030,909.3333333333334,1523.0,5,9,14,3,43106,0,1,0,0,1
096668ec5df93725a0726b53bbd30b4d4ab50f49,1,3,2.8073549220576046,136.57142857142858,0,0.0513541666666666,3,159,41cee828d6f5c4fe19dec8fece5d23d2b220e540,255,34644,496,417.5,0.0,283,22,305,7,80383,0,0,0,1,0
096668ec5df93725a0726b53bbd30b4d4ab50f49,1,22,4.807354922057602,641.25,0,0.1669791666666666,115,978,d447a80815e5fe72ef96c2506d4f78e507204047,44,1879,15,16.0,13.0,478,303,781,28,48383,0,0,1,0,0
b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,2,4,4.643856189774723,119.76,0,0.3465509259259259,13,119,b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,12,105,2,2.0,0.0,81,117,198,25,63584,0,1,0,0,1
b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,3,5,3.169925001442312,134.55555555555554,1,0.786863425925926,12,59,89a05efb4f6a63f86585ac72bb666213db7f1d98,24,1346,22,23.0,19.0,85,44,129,9,81356,0,0,0,0,0
b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,1,2,2.0,23.25,0,0.0799305555555555,6,25,4238506979ec479fb59453616ac3670ffeb968df,0,0,0,0.0,0.0,220,0,220,4,63295,0,0,1,1,0
b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,1,1,0.0,132.0,0,0.0444212962962963,4,5,6b8933d1c2afece56fdfbc501a2c07db9430e5d3,0,0,0,1.0,0.0,49,35,84,1,84608,0,0,0,0,0
b38aa7b012f9aa8a1eb65dee1cb5f75cfcd16a37,1,2,2.0,29.5,0,0.0444212962962963,7,29,a2615ea3c0c39be5c721cd5ee6db5a252efc5c89,12,266,10,11.0,1.0,176,1,177,4,84608,0,0,0,0,0
37ce8dd607c6472fe7d6262fd5adc1358ef8b449,1,1,0.0,171.0,0,0.4983217592592592,1,14,37ce8dd607c6472fe7d6262fd5adc1358ef8b449,22,587,13,9.0,6.0,10,0,10,1,25609,0,1,1,1,1
eb78bc22d12cb358f8c7bcb36f7883b09eb7b21e,1,2,1.0,57.5,1,0.0060300925925925,2,14,eb78bc22d12cb358f8c7bcb36f7883b09eb7b21e,72,1482,16,17.0,15.0,4,4,8,2,606,0,1,0,0,1
eb78bc22d12cb358f8c7bcb36f7883b09eb7b21e,2,6,3.321928094887362,54.1,0,7.074270833333332,2,15,535b672e49c73f4ebb827c79bda2fa296929c08c,46,1358,13,14.0,11.0,187,166,353,10,59398,0,0,1,1,0
d8978ce7eb61dbe711caca7bf9cbbd15b7b34ee8,1,1,0.0,0.0,1,0.0,0,0,bad69682fc716dbf8e2be800b44d3c16f353fa5f,310,135303,502,264.1333333333333,412.0,138,0,138,1,83082,0,1,1,1,0
adb2fd7420b3bf01e696be87f4791759bfb6de53,1,4,2.321928094887362,626.6,1,0.0017013888888888,11,62,bc26abc21d23648405d106d778bcc6b282809f69,189,9047,65,66.0,54.0,122,35,157,5,13323,0,0,0,1,0
adb2fd7420b3bf01e696be87f4791759bfb6de53,1,3,2.584962500721156,433.8333333333333,1,0.0379861111111111,29,237,7b1204417230cbba54a9f31d79ac70662607c774,60,1785,8,9.0,7.0,344,75,419,6,217,0,1,1,0,0
adb2fd7420b3bf01e696be87f4791759bfb6de53,1,6,3.8073549220576055,241.28571428571428,1,0.6991319444444446,28,253,a94e255b6daf319d9c13bd1d4d0510c58bdd7733,22,223,2,3.0,2.0,335,46,381,14,28678,0,0,0,0,0
c964ca56dadf3607b8f9c06da93abae4abd0f4b8,2,3,2.8073549220576046,1201.857142857143,0,5.992719907407406,5,145,df4cfb5c2ed642824d15dfda58ae87f657a23e8d,1828,340031,211,193.5,170.0,1261,565,1826,7,2927,0,0,1,1,0
fd402670d802c219e848242b40c91826f708ecd4,1,1,1.0,1824.5,0,0.8532291666666667,12,142,fd402670d802c219e848242b40c91826f708ecd4,7,65,3,4.0,1.0,91,137,228,2,62907,0,1,1,1,1
976ea8340ea62969a7987b1539859b0fbb778a5e,2,6,3.584962500721156,1581.0,1,0.8649652777777775,23,886,4a2e7c5a9d3d6d26d17ebc881cd00d3163cd7984,3694,1146108,4249,1506.55,2924.0,357,152,509,12,5691,0,0,0,0,0
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,1,1.0,0.0,0,0.0,0,0,eb5bf73bf2d1705501d7575f027c97f7269ab176,264,45387,228,153.5,3.0,216,0,216,2,72899,0,0,1,1,0
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,2,1.0,79.0,0,0.1860648148148148,1,7,aa7b9e113c557ccdc72abe2afa38cbf14cb152eb,390,66601,438,363.5,91.0,41,11,52,2,52415,0,0,0,0,0
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,1,0.0,301.0,1,4.764907407407407,1,5,c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,605,102198,800,537.3333333333334,212.0,10,6,16,1,5099,0,1,0,0,1
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,3,2.321928094887362,186.2,1,1.0327314814814814,3,34,42809e676825643189e9c16dfc8f5e7e17261077,601,101713,783,520.3333333333333,205.0,22,10,32,5,85252,0,0,0,0,0
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,1,0.0,197.0,1,0.0113310185185185,1,5,238ada7a7a84aa67f39b0cb948be1f63d9370f81,409,69835,495,232.33333333333331,108.0,32,31,63,1,81132,0,0,0,0,0
c48a5bd47fe4f38846fae5dd9b6393e3574fd5e7,1,1,0.0,274.0,0,4.1865625,1,8,62286781446a0252eb3c35ae63019d12c6de4a3f,416,72904,562,299.3333333333333,131.0,9,0,9,1,71892,0,0,0,0,0
183e1e5a33e7abf206d06b23d1f1741b6c185dc1,1,1,0.0,67.0,0,0.000474537037037,2,2,183e1e5a33e7abf206d06b23d1f1741b6c185dc1,31,745,3,4.0,1.0,7,11,18,1,24330,0,1,1,1,1
be58940cd9c1373dad97d0e4364e4b61881022b2,1,1,0.0,1694.0,1,0.0068287037037037,6,160,be58940cd9c1373dad97d0e4364e4b61881022b2,793,123865,880,657.5,275.0,1,1,2,1,11312,0,1,0,0,1
be58940cd9c1373dad97d0e4364e4b61881022b2,2,3,1.584962500721156,519.0,1,0.0169560185185185,3,80,b63315086b6fde9c36a07c079986a119aa4b618c,187,6617,133,132.0,28.0,28,20,48,3,62126,0,0,1,1,0
481207a4f09b6e935756dac5d5f4a8547e073d78,2,2,1.0,42.0,0,0.0018981481481481,2,13,481207a4f09b6e935756dac5d5f4a8547e073d78,14,911,75,76.0,11.0,7,5,12,2,257,0,1,1,1,1
6d46d625770c56da4822ef4e4c7fb222f36703e2,2,2,1.584962500721156,166.33333333333334,0,71.6044598765432,4,57,9d04bcd69c8fdf851bc7c8677cc6887731d0f7af,486,61801,387,350.5,184.0,26,11,37,3,5414,0,0,0,0,0
6d46d625770c56da4822ef4e4c7fb222f36703e2,3,3,2.8073549220576046,377.4285714285714,1,0.0004050925925925,10,417,77209dd65d71aa5573a0e5dd303badb07da439d9,681,110114,780,557.5,401.0,151,23,174,7,13017,0,0,0,0,0
6d46d625770c56da4822ef4e4c7fb222f36703e2,4,5,3.169925001442312,391.0,0,3.800578703703704,11,533,6d46d625770c56da4822ef4e4c7fb222f36703e2,710,115213,824,601.5,470.0,125,13,138,9,34704,0,1,0,0,1
6d46d625770c56da4822ef4e4c7fb222f36703e2,1,1,4.39231742277876,0.0,0,0.0,0,0,ee0d190a2c3c3d89f28f0236e6d0fe2b5fc3c5bb,12,422,9,10.0,0.0,4021,0,4021,21,11773,0,0,1,1,0
dd12cea6a35c1e2970870fb3ba28b86fadda33c4,1,1,0.0,1769.0,0,4.132719907407408,3,104,dd12cea6a35c1e2970870fb3ba28b86fadda33c4,2204,3040546,2037,931.4166666666666,274.0,3,3,6,1,637,0,1,1,1,1
e5ef665e09a50d0c455ec6af76384ba9f9d19f85,1,2,1.584962500721156,707.0,0,18.893032407407407,3,16,e5ef665e09a50d0c455ec6af76384ba9f9d19f85,74,20652,23,19.0,22.0,59,69,128,3,6716,0,1,1,1,1
2a379b715d01d176f8d6c13fc5c6d85339edef3c,1,1,3.459431618637298,0.0,0,0.0,0,0,9941aa725a83ad2c5f8ac6b53ade9fd3e62d9f79,499,94569,92,93.0,88.0,1026,0,1026,11,2969,0,0,1,1,0
2a379b715d01d176f8d6c13fc5c6d85339edef3c,1,1,3.0,0.0,0,0.0,0,0,392d403f46a4524c6d2a95a306197632f318c722,518,97194,110,111.0,102.0,918,0,918,8,84984,1,1,0,0,0
4c837a7f9cd72dc1c170754bf5231ad2628d4817,1,2,1.584962500721156,89.33333333333333,0,0.0053935185185185,1,5,4c837a7f9cd72dc1c170754bf5231ad2628d4817,0,0,0,0.0,0.0,96,3,99,3,18853,0,1,1,1,1
25b258d61f9c8cee64e922f4131784b6edb196dd,1,1,1.584962500721156,291.3333333333333,1,0.0188541666666666,1,10,25b258d61f9c8cee64e922f4131784b6edb196dd,4647,499508,362,252.66666666666663,51.0,3,3,6,3,811,0,1,1,1,1
0adc4921ed4eadba531f12fdaa5faaf36265029b,1,9,4.08746284125034,107.94117647058825,0,0.645462962962963,4,13,8dec6af03885a2486a249f208674eae1556886b7,134,5742,56,57.0,26.0,713,134,847,17,3694,0,1,1,1,0
6e888cedd31552878df5bcf228b5353c0c522bd4,1,1,0.0,1711.0,0,0.0307407407407407,2,19,fdf8957b915e448a32f2efdcee9f5486a7a8b3bd,2279,623133,45,33.5,35.0,86,101,187,1,85335,0,0,0,0,0
6e888cedd31552878df5bcf228b5353c0c522bd4,1,1,0.0,1218.0,0,1.0009027777777777,2,8,70c904e0c9dfc22fbf89c3e635adb77ef7b1ae7a,2279,622382,32,20.5,22.0,79,3,82,1,62653,0,0,0,0,0
6e888cedd31552878df5bcf228b5353c0c522bd4,1,1,1.584962500721156,452.6666666666667,0,4.077766203703704,6,12,cf1f549f9c949029c0303260cac4aed58496a398,6296,1656679,142,143.0,120.0,1069,8,1077,3,50663,0,0,1,1,0
6e888cedd31552878df5bcf228b5353c0c522bd4,1,1,0.0,1705.0,0,0.2524537037037037,2,22,8ee819682b52cb93a104260983b8f6101ef80331,2279,623334,47,35.5,37.0,48,20,68,1,60396,0,0,0,0,0
6e888cedd31552878df5bcf228b5353c0c522bd4,1,1,0.0,1865.0,0,0.0516203703703703,2,29,6e888cedd31552878df5bcf228b5353c0c522bd4,2279,623765,59,47.5,49.0,12,6,18,1,68659,0,1,0,0,1
8325f6cf11204401de0db4fbe6906d156efe6d0f,1,1,3.0,2496.375,1,3.1556481481481486,3,58,8325f6cf11204401de0db4fbe6906d156efe6d0f,1498,468371,259,260.0,114.0,272,95,367,8,84530,0,1,0,0,1
8325f6cf11204401de0db4fbe6906d156efe6d0f,1,2,5.954196310386873,0.0,0,0.0,0,0,1e31b4f929c564f426c6b51ab954eae8cc1e547d,1831,654796,223,224.0,44.0,40846,0,40846,62,75354,0,0,1,1,0
e4b384df950b553313a628ef9c37cba455ba8243,1,1,0.0,930.0,0,6.1734837962962965,3,13,89725bb41c7da04c685a8c31fee0a0bdb1b5bd00,46,6954,87,88.0,25.0,50,2,52,1,19935,0,1,0,0,0
e4b384df950b553313a628ef9c37cba455ba8243,2,2,2.321928094887362,476.6,0,2.130729166666667,4,57,551befadb763269637cb38372400a31ad1a2ee1f,72,15739,112,113.0,46.0,552,433,985,5,26547,0,0,1,0,0
e4b384df950b553313a628ef9c37cba455ba8243,1,1,0.0,0.0,0,0.0,0,0,c901f4d5185672a023b66a83a6f597a6b5ca54fe,64,12250,55,56.0,9.0,16,0,16,1,5534,0,0,0,1,0
5976731352ed992ed3b6c4c0434e9ffccc03477c,1,1,3.584962500721156,309.0833333333333,0,0.2383796296296295,1,7,ffd3bd0df44d4ed5d04d155a2fdbf70bcb159fd4,128,18978,192,193.0,8.0,134,46,180,12,23070,1,0,0,1,0
5976731352ed992ed3b6c4c0434e9ffccc03477c,1,1,2.8073549220576046,838.0,0,0.1051504629629629,5,238,0f5933c81f31805b19a4019819d81f12d28aaa56,193,40222,675,374.5,258.0,251,203,454,7,4028,0,0,1,0,0
5976731352ed992ed3b6c4c0434e9ffccc03477c,1,1,1.0,798.0,0,0.0012152777777777,8,70,6c1ad0705c0ddae93980336d32b4fea22995ac11,213,538765,581,266.0,158.0,27,0,27,2,2485,0,1,0,0,0
f18f13a696463269039531e6ec55813d6acd69d9,2,2,2.0,622.0,0,0.0202893518518518,13,273,f18f13a696463269039531e6ec55813d6acd69d9,292,65397,308,197.0,15.0,19,25,44,4,80155,0,1,0,0,1
6f3bb80944148012cbac1f98da249f591cbcae43,3,5,4.807354922057602,413.25,0,1.1574074074074075e-05,158,718,de56a948b9182fbcf92cb8212f114de096c2d574,18850,2869340,721,155.1095238095238,503.0,2103,81,2184,28,40993,0,1,1,1,0
d8894d315ac36c678d84ed5a6d861b907cbe272f,1,1,0.0,225.0,0,0.1142013888888889,2,15,d8894d315ac36c678d84ed5a6d861b907cbe272f,463,41323,247,141.33333333333334,197.0,7,3,10,1,36011,0,1,1,1,1
e068cca8faee253f273647adb14c4ca861c14e60,1,1,1.584962500721156,176.0,1,0.0253125,3,35,e068cca8faee253f273647adb14c4ca861c14e60,6428,920716,1811,1496.5,896.0,21,18,39,3,62175,1,1,0,0,1
e068cca8faee253f273647adb14c4ca861c14e60,1,2,1.584962500721156,184.0,0,4.264467592592593,3,28,e1805bc5c633d3c46220d0ae016c62498d7a09b2,5530,645896,685,370.5,87.0,202,143,345,3,61103,0,0,1,1,0
d6ce63d36250fbaea48697ab14a10c356d3c098c,2,1,1.0,40.5,0,0.0001041666666666,1,2,da366820a2bcfd1608870a13cdd5af285e7bd27d,9,547,6,7.0,2.0,51,1,52,2,84254,1,1,1,1,0
9a02dab48af77a0cde0a139eafc3fca98ebf42a9,1,1,0.0,540.0,0,0.7173842592592593,3,6,9a02dab48af77a0cde0a139eafc3fca98ebf42a9,138,6079,116,86.5,90.0,16,6,22,1,15760,0,1,1,1,1
862cf481081f58e3961c6dc1430af67ac147f828,1,1,0.0,371.0,0,0.0142476851851851,5,92,862cf481081f58e3961c6dc1430af67ac147f828,7860,2431992,20513,9130.216666666664,958.0,41,26,67,1,8264,1,1,1,1,1
0f48cf1ee324bf5fd21e2a97acd5b144ebd77f3c,2,2,1.0,258.5,0,0.0061342592592592,3,15,0f48cf1ee324bf5fd21e2a97acd5b144ebd77f3c,7,190,13,9.0,8.0,32,0,32,2,4034,1,1,1,1,1
b00c25b1a8208d98a06bc70f102c2e017971f6d0,1,1,0.0,208.0,0,2.850740740740741,1,8,b00c25b1a8208d98a06bc70f102c2e017971f6d0,18,4284,30,21.0,10.0,11,4,15,1,83978,1,1,1,1,1
85b350a48dd738c559cbc2f48bb2d55a55c51da0,1,1,0.0,285.0,0,0.0073958333333333,1,11,373fc8b7f3b0b1be71029a927719d5779783c05d,32,5255,48,49.0,48.0,12,16,28,1,12021,0,1,1,1,0
d6c91b3c03bf2fc9e16a097d4e4e671772eb0363,1,1,0.0,1113.0,0,0.0010069444444444,29,215,d6c91b3c03bf2fc9e16a097d4e4e671772eb0363,1172,92059,1518,542.6666666666666,1202.0,24,15,39,1,85121,0,1,1,1,1
024562499d8ed8217e883b705d3442179ea2bd62,2,3,3.459431618637298,89.18181818181819,1,0.0336458333333333,3,26,024562499d8ed8217e883b705d3442179ea2bd62,1440,1300848,606,542.5,490.0,28,40,68,11,66788,0,1,1,1,1
024562499d8ed8217e883b705d3442179ea2bd62,2,3,3.459431618637298,89.18181818181819,1,0.0336458333333333,3,26,024562499d8ed8217e883b705d3442179ea2bd62,1440,1300848,606,542.5,490.0,28,40,68,11,67028,0,1,1,1,1
5bedb7a31db8ab4ac7e474de762e5dfc42ad4d13,1,2,1.584962500721156,240.0,1,0.0007407407407407,9,28,5bedb7a31db8ab4ac7e474de762e5dfc42ad4d13,526,23290,366,142.25,27.0,67,76,143,3,5527,0,0,0,1,1
5bedb7a31db8ab4ac7e474de762e5dfc42ad4d13,1,2,2.321928094887362,189.6,0,0.3517824074074074,8,32,f937cbbc428bed261d31236c23bce87dea896469,341,16445,148,66.16666666666666,4.0,199,44,243,5,77796,0,1,1,0,0
