project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
tor_1,b6329e9afa97b578a131e62b7ae83c43feafb2b3,0,0,0,0,21319,3870.7,0,0,0,0,0,0,0,0
tor_1,b63404ebba747337aece30555d94150b4d1bdd30,1,1,1,0,18532,4627.25,2364,0,0,0,0,4,0,0
tor_1,b637bda91f3df4ae5621206a5ccd0015595c98ac,1,1,1,0,11108,2679.69,5220,19,11.9215,82,0,2,1,189
tor_1,b63819c7f0ec94a298c1d8a0443c0fe063bb04a8,1,1,1,0,825,540.81,814,0,0,0,0,2,0,0
tor_1,b639add1a010d5816ceb693c68ddc3b48655b752,0,0,0,0,6009,1619.33,0,0,0,0,0,0,0,0
tor_1,b63a247c6817e099ea3666cc31cd1d24a2cf8fb4,1,1,8,0.469423,4768,1649.71,627,9,2.93548,347.625,0,42,24,2676.88
tor_1,b63bf0925530005f629d6616c67b3a29875bd64b,1,1,1,0,10328,2557.47,1182,0,0,0,0,4,0,0
tor_1,b63d6984a612aaeaa5f71e213b4f7a89644559b2,0,0,0,0,16909,4324.77,0,0,0,0,0,0,0,0
tor_1,b63f6518cbdc4c80b09399bc17d3bec3cac76ad9,1,1,3,0.624128,5089,1563.86,2174,16,5.07542,479.333,0,15,4,2042
tor_1,b64351ed17f3d30425e1e007de50ef66c2b6c789,1,1,1,0,8577,2194.57,3953,2,12.9811,12,0,60,31,622
tor_1,b6457d4c08f601c4e42e64aad47ac9c30c36306e,1,4,5,0.590309,19042,4478.37,8462,91,0.0178426,435.6,0,12,8,2321.2
tor_1,b645e2f2b0113b143078a4fb6c227280b17fcb00,0,0,0,0,11658,2761.82,0,0,0,0,0,0,0,0
tor_1,b645fbdb54c300dae21882c99959eddbc0be6ce1,0,0,0,0,293,115.922,0,0,0,0,0,0,0,0
tor_1,b6470939cdfac2e7140d14235c5d9dff9f77d5a9,1,1,1,0,265,177.481,265,3,13.1649,0,1,46,48,925
tor_1,b64972edcd7e3707ff25ed8bfca421d61101efed,1,1,1,0,11,10.9205,1,11,3.6727,104,0,1,1,325
tor_1,b64b7770d1b96c2f970267e3a1ddc0881dfa4698,2,2,12,0.506729,17660,4623.36,4692,19,3.47957,182.667,0,53,44,2432.08
tor_1,b64c22436216d92e2dc2d3754e121713e0a1f69f,1,1,1,0,12670,3049.44,63,2,50.8706,9,1,4,1,82
tor_1,b64dc35b5c27feb4a2df41934d644bc4957921bb,1,1,1,0,8065,2131.74,3708,16,2.78378,826,0,11,10,3625
tor_1,b64e1e602bac5e108e40a284616e3fe7f7597b17,1,1,1,0,245,132.085,76,0,0,0,0,4,0,0
tor_1,b64eb6c47c24c2a9eb0c53d5ac86f1c097613a59,1,1,1,0,10725,2694.25,5017,14,13.2358,302,0,2,1,1515
tor_1,b64fe4bf55e57c19bb0ade5fc08d6500ac561019,1,1,2,0.734496,853,278.366,547,56,14.3556,745,1,10,5,3987
tor_1,b65024f57df964af880d8101ec137179c756c618,3,3,3,1,16471,4226.48,9972,54,15.7414,420.333,0,3,3,918.667
tor_1,b65166750d656f6f503e569f733b1f6c10d1c7f4,0,0,0,0,18286,4703.38,0,0,0,0,0,0,0,0
tor_1,b651feeaf697ba85f4f256286a1f1abfea636c94,1,2,4,0.451076,848,591.995,848,4,4.18971,0,0,13,13,808
tor_1,b652a66f6aa15a7b1ebfb7f5ad4e1575665bcfa1,1,1,1,0,2431,1365.27,2310,5,1.12295,0,0,2,1,510
tor_1,b652e0a9f6c1779c4f648eeb7f9c8b01c98556e5,1,1,1,0,824,539.828,813,3,0.00429398,0,0,218,219,336
tor_1,b65889359035280282904a9f164671552c8aa9b7,0,0,0,0,13157,3261.06,0,0,0,0,0,0,0,0
tor_1,b659adadd78c5e42ec66f6426ee0bd7482bb917f,2,2,2,1,4604,1600.56,2709,6,106.743,602.5,1,6,2,4348.5
tor_1,b659ffe9ac371d9a72c148cd45191b1a60dae28d,0,0,0,0,13237,3321.95,0,0,0,0,0,0,0,0
tor_1,b65ad83ebea7a454f7eee377069734175e42b244,1,1,1,0,93,74.4533,67,8,0.000196759,478,0,1,0,3938
tor_1,b65b89d50f9c84299cecd4e5f8ef5e078efe596a,1,1,1,0,5111,1648.94,858,4,0.0281366,1011,1,7,4,4671
tor_1,b65c67f0e40738b330a0f21b8bc80883466e5743,1,1,1,0,27,18.2037,14,1,0.0350694,1,0,1,1,7
tor_1,b65d53519aa216232f81144bdfd33b19d2ec23dc,2,2,2,0.115431,11038,2674.53,6485,39,2.91401,626.5,0,38,10,1604.5
tor_1,b65f8c419a4eb2608beecbf31af0b5bdc6cc38ec,1,3,3,0.190278,61,41.5195,55,22,40.1182,126,0,271,3,2533.67
tor_1,b65ffa6f06b2d7bc313e0780f3d76a8acb499ac9,2,3,3,0.543015,23,11.0825,25,60,5.85432,491.333,0,30,0,2708
tor_1,b66386865e68d8df0f228187781fcd5bc2dbf184,3,3,4,0.472572,17473,4604.66,12522,54,129.32,305.75,1,37,11,726
tor_1,b66712d85b5eb6a95db8d28a678ab8dd1baec19b,0,0,0,0,618,442.363,0,0,0,0,0,0,0,0
tor_1,b668d3017b205527edbcc7360109d0785046b465,1,1,2,0.932711,10801,2683.9,1520,16,26.9891,971,0,42,0,15224.5
tor_1,b66953a3f5018d5062ab238eaae89ba46fdaac2c,2,2,12,0.45031,20558,4277.05,5459,20,104.426,185.5,0,71,51,2624.5
tor_1,b669fb7344057e943081e42b6b123a4cd1e25d51,1,1,1,0,4667,1613.2,563,3,0.00145833,367,0,1,1,3098
tor_1,b66a88211c8aab38fc4020448fbe0b8c2423c977,1,1,1,0,221,179.084,221,5,0.00524306,0,0,2,2,1898
tor_1,b66b62fb7525cac1e18385e130249ce24f5c9fea,2,2,2,0.320323,569,249.457,693,16,5.44655,108.5,0,32,7,1557
tor_1,b66d5c5f9d92cde28f88e2435ef174ec9c83b066,1,1,1,0,1662,932.243,1568,3,0.00538194,0,0,2,2,1337
tor_1,b66f4cfc9dfdde9e233424ba4c9c25127adc3435,0,0,0,0,10844,2704.98,0,0,0,0,0,0,0,0
tor_1,b67057a542f8e732795537c4c9812c87973c595a,1,1,1,0,7515,1979.51,857,9,0.018831,66,0,4,4,69
tor_1,b673f7e1741b9b8d5913ea124a8b23a5a6322c45,1,1,1,0,12189,2898.74,1728,4,0.00162037,66,0,0,91,13216
tor_1,b67657bd952919d0b738a1ffd6c48cc369604873,2,2,5,0.205931,102,82.8958,109,17,67.4037,711.8,0,31,23,4896.8
tor_1,b67754cd6484e9a844faec5d0071fc07497b8f30,1,1,1,0,17116,4484.21,7679,4,0.253981,35,0,2,0,109
tor_1,b677ccd3aba80f4b66f16e6e1c0e3c68b49106c5,0,0,0,0,10308,2552.43,0,0,0,0,0,0,0,0
tor_1,b67e43ad01bd9df8004bf88e032e305cc418e8d5,1,1,1,0,2538,1357.26,2395,2,14.4572,0,1,4,1,1091
tor_1,b67f0106785a393d85a4c2fb1c205aa3d2e3b301,1,1,1,0,618,275.713,494,3,31.5238,12,1,2,2,906
tor_1,b67f3b751a277fb940b155c0bc64f594db5549b0,0,0,0,0,17762,4685.28,0,0,0,0,0,0,0,0
tor_1,b67f7d722d4cb94d1e77ff9b300c82d8c72b14c3,2,2,2,0.906557,20483,4277.78,11724,16,0.00804977,52.5,1,11,4,135
tor_1,b680b4f2784fafbc16c3409aae8738170a55e167,1,1,1,0,3098,1522.36,2920,5,0.0211343,0,0,2,2,3794
tor_1,b6813845cf3140475f72f1f52638fa04b44c3a1b,1,1,2,0.681048,379,211.251,256,4,352.028,21.5,0,34,11,205
tor_1,b681438daf06d8d5b1c67d8c78f1b041f9b1f5b8,1,1,3,0.274825,105,80.6043,73,30,93.1817,339.667,0,19,0,1635.33
tor_1,b68379b13b9169cf3542d678da6c1c2b4258c49e,2,3,21,0.561782,4774,1691.27,2020,12,30.5297,203.762,0,112,3,2196.52
tor_1,b683b9af00b9ddf20f68169f47f8da0b49d6fbc8,0,0,0,0,10558,2660.15,0,0,0,0,0,0,0,0
tor_1,b688945dfbc8b0a27f510db259ec7c1aaa4bfb34,1,1,1,0,11933,2775.1,5596,28,0.0065162,509,0,38,44,3271
tor_1,b68de63eb614061b33a84feb61804745b397a87d,0,0,0,0,15316,3964.03,0,0,0,0,0,0,0,0
tor_1,b68e636b3368feb48444fd2f652ca279ddb73946,0,0,0,0,16407,4208.42,0,0,0,0,0,0,0,0
tor_1,b68ffcc193c81abc8aa1b670bb10cbc45a70134e,1,1,1,0,2351,1060.36,64,4,0.0065162,166,0,1,1,211
tor_1,b6931b010512d3d8cbda24c87a8cf379305e1457,0,0,0,0,7715,2047.55,0,0,0,0,0,0,0,0
tor_1,b69d28ae830ee0fea642395f0e7c2e89cc8a68d0,1,1,1,0,329,182.86,231,10,0.000821759,97,1,1,1,2180
tor_1,b69e85cc3d1676df2875114be8af2442ec9564b9,1,1,1,0,5,4.81646,5,5,54.8173,32,1,133,0,557
tor_1,b69f6fe82d6cd4efd4cb96bdc987cf88a46ad3b2,0,0,0,0,776,246.991,0,0,0,0,1,0,0,0
tor_1,b69fedc5b6608a60a6d83e36b82cd815226f7357,1,1,2,0.57938,551,405.345,551,3,5.2708,0,0,5,1,1146
tor_1,b6a194f8961044abd2b1d9b263553c08a05e5dab,1,1,1,0,3892,1649.06,498,1,0.0445833,3,0,1,0,116
tor_1,b6a29c93c7ea30205b41942e50e8e1575c73b61c,1,1,4,0.124609,3090,1518.87,2912,6,2.43794,0,0,142,51,3017.75
tor_1,b6a5376b9ce8dcbed626a38809990b9f968f1cb9,0,0,0,0,13324,3379.72,0,0,0,0,0,0,0,0
tor_1,b6a725c67e46d274a518b6c5243fffdf1730a23f,1,1,1,0,9673,2348.18,4532,3,0.781736,11,1,2,0,725
tor_1,b6a88173bbf048cbab87e2bcdd29718a4b5e6837,2,2,3,0.780639,16759,4318.67,4498,19,0.413009,727.667,0,16,8,15289.7
tor_1,b6a9be0415587b161e59702a56cbfa42d1ac31c8,0,0,0,0,13754,3514.76,0,0,0,0,0,0,0,0
tor_1,b6acad5f127809600490b637e549dec229ba7fd0,1,1,1,0,3795,1647.61,458,4,0.676146,797,0,21,0,547
tor_1,b6acfa491e7fdb6e3d71665a55617727816155fd,2,2,3,0.0306691,353,61.1135,386,6,18.6852,31.6667,0,7530,3243,61491.3
tor_1,b6aded3f2732952c2decd45e847c5bf76a044ec8,1,1,1,0,155,113.447,155,2,4.1991,0,0,4,3,537
tor_1,b6b125709998a81d9c9c23d77c6a770ca7a927a7,1,1,1,0,19724,4537.32,8783,1,0.79463,1,0,0,4,4
tor_1,b6b56a5659ab83f950210c6dc88c8aeeaaa7e98c,1,1,1,0,665,446.599,656,2,8.73888,0,0,41,3,734
tor_1,b6b7efc084cdd480d91a976be1833b763cd5015a,1,1,1,0,8,7.91718,8,2,30.6379,10,0,49,0,502
tor_1,b6ba6afa3727693b18ce3b698f59494aa81fe1cb,1,1,1,0,268,180.02,232,27,0.0198495,801,0,34,27,3491
tor_1,b6bd248e2df77f076fddb10091b526cfc1c31897,1,2,2,0.541048,1269,788.343,1216,3,0.706024,0,0,17,2,222.5
tor_1,b6be079eed8c8a6dae9c18062075fad30d6923a9,1,3,3,1,2066,1254.56,69,3,12.9592,1.66667,0,3,3,219
tor_1,b6c24eb484862cf8741362de792d364d31dc3b0e,2,3,6,0.446789,860,385.588,843,15,21.9268,53.1667,0,29,26,1357.33
tor_1,b6c548094c19c9003b02f239e4c0575922c68e11,1,1,2,0.382468,3470,1493.02,916,4,0.104016,434.5,0,18,3,3509
tor_1,b6c6dd7e55ecd80ced6c4d9789d3a825cd8d5fd1,1,1,1,0,437,182.088,23,4,0.340417,533,0,1,1,2671
tor_1,b6c8530fc3f5023920b5ca1c77e58785a46441e9,0,0,0,0,14621,3797.67,0,0,0,0,0,0,0,0
tor_1,b6c8a14bf35c4572fba49be9eb4aaaa78d776c4c,0,0,0,0,9400,2373.69,0,0,0,0,0,0,0,0
tor_1,b6d0aaec07e1251af3735f4d5ec8250c4f9ce470,1,1,1,0,184,103.463,163,1,0.750891,8,0,125,0,808
tor_1,b6d0e7caa4d11a0142a82aee065e8672b489ca51,1,3,5,0.612262,17307,4606.89,7780,23,2.47325,57.8,0,11,11,448
tor_1,b6d1f99cb2ef422bb47d67acf7f8d982decb429b,0,0,0,0,1195,793.031,0,0,0,0,0,0,0,0
tor_1,b6d473db5c86be3577d295ad87e1f0e40df5cd3a,1,1,1,0,2683,1414.89,2527,3,13.5668,0,0,50,0,1586
tor_1,b6d494a3a94a17658d9ec2e0fccdbf68b9495527,1,1,4,0.552114,27,25.1617,27,2,7.59609,0,0,14,1,54
tor_1,b6d5fbba7d7e0e2cfa0c0cbb7f91e6039e3decf9,1,2,3,0.154845,194,67.1475,152,14,50.1725,80.3333,0,198,34,380.667
tor_1,b6d9484fa7ab3770d988d2ad488667c3455caf80,0,0,0,0,20224,4509.49,0,0,0,0,0,0,0,0
tor_1,b6dbffec07ef3aac02b9b204594e92ccd2e90e3f,1,1,1,0,976,695.12,976,3,0.255637,0,0,1,1,604
tor_1,b6dce6cfec20f2e23bf60533aa0e2f23fc1daac5,0,0,0,0,13448,3378.87,0,0,0,0,0,0,0,0
tor_1,b6dcfae00a8b24364652913593113da86d5893e7,1,1,2,0.278129,99,68.1085,99,2,0.0129225,0,0,8,3,224.5
tor_1,b6e0236fa20d001ba3f940caf37b5434bf76401a,2,2,2,0.288282,7756,2073.62,1824,14,0.745318,888,0,18,14,7102
tor_1,b6e37303587db1ca2b31c2f96e8a0a6df389b410,0,0,0,0,6280,1257.77,0,0,0,0,0,0,0,0
tor_1,b6e3ae5d275b935ba8f95d98861dfdc81c37540c,1,1,1,0,16,9.50021,16,4,0.342523,0,0,15,14,775
tor_1,b6e590a1a536008efb17b54dace481b49b5b14f5,1,1,1,0,3909,1657.33,84,3,0.153345,51,1,0,1,2382
tor_1,b6e60f26dd04fa4f2ae8020b4148147380b6d28b,0,0,0,0,20449,4307.65,0,0,0,0,0,0,0,0
tor_1,b6e6b7101b43040632d3d171ec465086ea188f44,2,2,2,0.405639,2906,1285.15,683,5,5.00717,264.5,1,12,0,2754
tor_1,b6e7b57d9ad7a756a12e90df1ff5c81cc6cb9acd,1,1,1,0,49,40.8719,49,22,14.0491,442,0,2,1,3843
tor_1,b6e7b8c88cb50a122992a963ef0882ca9b963609,1,1,1,0,1,1,1,41,0.000173611,1486,0,0,3,6130
tor_1,b6e8c74667cf723c5ef4d081fc901752e05f9a9b,2,2,2,0.229363,8508,2176.4,4679,1,17.4897,1.5,0,78,0,15
tor_1,b6e95923f7ef06c87a705376f9112033196eb7c1,1,1,1,0,2894,1435.01,2725,2,0.00210648,0,0,3,3,839
tor_1,b6eb9725332965ffaf8b0f2b629a0f6f57359fb8,1,1,10,0.300003,937,660.382,937,6,1.90287,0,1,333,185,891.6
tor_1,b6ec7fad0e7cd26ce37e61bd4bb09992402e66d2,0,0,0,0,405,153.935,0,0,0,0,0,0,0,0
tor_1,b6eee531bb546683387fb471b754f24bc40580d0,1,1,5,0.116497,10470,2605.33,4945,73,-85.3666,772,0,161,5,3248
tor_1,b6eee716a88cba0d0ae4be4e542f61b2d300ecec,1,1,1,0,6295,1785.03,198,0,0,0,0,6,0,0
tor_1,b6efd77ec4f891ddaaeafa1c74c45454dde2fdd8,0,0,0,0,13743,3504.26,0,0,0,0,0,0,0,0
tor_1,b6efe37661020df8895467679c80aad6c3b2eb96,1,1,1,0,19608,4488.15,8722,20,0.00256944,118,0,0,9,4218
tor_1,b6f099672b90cb606d89bfcb0cae01ea49e46b9c,1,1,2,0.251463,19981,4492.45,8922,8,177.434,35.5,0,6,12,678.5
tor_1,b6f22524ee69e5cc458673f59cfb66054f7d0c82,1,1,4,0.180937,13972,3588.32,6432,45,7.55722,214,0,134,135,1633.25
tor_1,b6f7e23bbde7ae8c50360665a7ff2f0839e9219e,1,1,1,0,521,316.775,488,56,6.97397,1474,0,1,1,4121
tor_1,b6f8002839c69248fdb33a115b0fc194dcf3c225,1,1,1,0,181,142.922,181,3,0.414803,0,0,126,57,1054
tor_1,b6f89a647a300c6427cdc6796008275447d7ec93,2,2,2,0.152445,4751,1676.88,2880,9,0.62827,705,0,22,6,4200.5
tor_1,b6fd78ea301bd089df5facf8997e31d889c8b760,1,1,1,0,382,167.722,363,6,46.8043,97,0,33,17,3362
tor_1,b7015603fa014c91056fa46cb012976a9e166cd3,2,2,2,0.405639,6866,1909.94,3374,4,4.34487,26.5,1,7,1,717
tor_1,b701583ffaeeb96ea4fc7e4274dde43771783a64,1,1,1,0,4673,1616.88,568,4,0.428785,943,0,2,0,4568
tor_1,b7018b1a24fbdaed2805e11b0343e03445f8cb7e,0,0,0,0,18353,4724.15,0,0,0,0,0,0,0,0
tor_1,b701b7962b256ad7c4c43ad191a8ee094613af11,1,1,1,0,11437,2721.33,5367,26,12.1056,468,1,3,3,2924
tor_1,b7024f0f3076c74c44c9422c5dd7e1fe07ed276a,1,1,1,0,4659,1611.97,320,5,0.134062,815,0,9,8,5575
tor_1,b7026ea1b343497819b5f40638fdc9f899f41410,1,1,1,0,191,94.678,4,6,1.26686,1163,0,2,2,3602
tor_1,b705cfa0247dda72ae7c8291be290316bd2392d1,0,0,0,0,787,276.527,0,0,0,0,0,0,0,0
tor_1,b7088e5b5add8bf3b6f783ec37ce7cd231476b35,1,1,1,0,13154,3258.3,6164,14,0.973299,178,0,6,9,5044
tor_1,b70a0a01ec99064e23ccf56c7ff6d0bec397b2f7,0,0,0,0,10507,2618.15,0,0,0,0,0,0,0,0
tor_1,b70a0a43750f6aabe800a83bcd7fdd6a5a14911b,0,0,0,0,6603,1834.97,0,0,0,0,0,0,0,0
tor_1,b70deb50e50dab65ab4644361ba3f37a8dc5fbd0,1,1,1,0,4785,1661.54,363,4,0.14088,864,0,1,0,582
tor_1,b70e11ef6b81503fe746077675aa0c5b7298f19f,1,1,4,0.124945,9,5.93751,9,86,2.9571,925.25,0,37,6,4251.5
tor_1,b70f3032070b05d6acd866089dc9ea063aab4712,1,1,1,0,15940,4185.75,2215,4,0.0103241,100,0,76,108,17161
tor_1,b7125961de3e7d2687cc52d63d000ad6b6320d63,1,1,2,0.405639,211,129.967,190,2,0.249329,8.5,0,2,2,367
tor_1,b713b370bfdd2be8f1456d11f7e087c9cf7cdee7,3,3,13,0.558305,2549,1152.8,349,9,8.66432,165.231,1,42,29,1689
tor_1,b71620157a221b5e86fd72eed239f6b3f3e0309e,1,1,12,0.29248,113,81.6522,113,5,50.8617,0,0,1344,437,403.417
tor_1,b719fa7efe8678cc5d90a57ea3c1fe370246a473,1,1,1,0,15008,3862.4,6852,3,0.00157407,38,0,1,1,1333
tor_1,b71a9b60cc0c29899637acc0610cb87c56869c1e,1,1,4,0.461039,373,260.825,357,41,0.262274,238.25,0,43,4,2808.75
tor_1,b71bbdc69a56b4f1cd88816fa08c4ef8c6445a1b,1,1,1,0,124,81.0993,76,4,2.99084,179,0,1,1,2774
tor_1,b71f4ecb8d289f0d8a44eaadedf51773640ff2b8,1,1,2,0.405639,287,204.104,277,3,10.5346,21,0,29,3,930
tor_1,b71f6d6a47af96f5fab5d139e585739b078ea54a,2,2,2,0.0888343,51,32.7159,77,3,113.913,5,1,24,37,88
tor_1,b71fae8843d2ae08b71e391436dec108205b7420,1,2,3,0.210184,633,424.685,624,3,4.08095,0,0,66,0,1020
tor_1,b71febcea809f154f65e6e00825724b3fbeccb10,1,1,1,0,18732,4594.32,2386,0,0,0,0,4,0,0
tor_1,b729bc202c74113c69d2b50521194a7dd4b5d5a9,1,2,2,1,17786,4694.44,7965,10,24.4429,30,1,2,0,785.5
tor_1,b72aa18d73869563e88b85930408781495deed2c,2,2,2,0.805983,11913,2760.59,7049,2,45.4539,2,0,5,2,5
tor_1,b72acd725aa687bae7012abcc0d67aef9d32bfaa,1,1,1,0,10262,2532.39,4847,1,0.799259,8,0,55,17,732
tor_1,b72f5da03d12e0ac2212d18e3dea309d23ded79c,0,0,0,0,703,319.086,0,0,0,0,0,0,0,0
tor_1,b7304027f661ae9abb1f306ac60aaaa3296d8a21,0,0,0,0,712,287.281,0,0,0,0,0,0,0,0
tor_1,b731d7bd1c4a3fe78d9f5ae699a3ed7f9fbe26e8,1,1,1,0,3444,1658.3,3249,4,16.5348,0,0,4,0,282
tor_1,b733044f7a41d65b6f3937056e9499613218ab0b,1,1,1,0,89,47.9248,71,3,31.1019,9,1,41,21,2361
tor_1,b733f9d6ace63c710bc4b567627500cfbeb1592d,0,0,0,0,1695,577.229,0,0,0,0,0,0,0,0
tor_1,b734f871b75b2161c51b23c6fb0c39384d75c93b,2,2,17,0.481189,15704,4155.65,4202,18,47.4884,124.765,0,100,93,1362.88
tor_1,b73a662a2697dcfe0ee06737cedd2130bdd29129,0,0,0,0,6362,1814.85,0,0,0,0,0,0,0,0
tor_1,b73a7600afd4b1f13ac985df27cb703bd3ad427d,1,1,1,0,6901,958.656,1623,18,23.6801,901,0,4,2,3695
tor_1,b73b6e2d8acb9670c7f6d66699fd914d38856131,1,1,1,0,2898,1436.61,2729,4,0.00105324,0,0,3,21,317
tor_1,b73c10d91f3003efc4e1ec67b2c111742408b69c,1,1,1,0,1866,1144.98,1833,3,1.16792,0,0,1,1,429
tor_1,b73ecdc232db889790c8842b353cf71b6c7046a9,1,1,1,0,25,20.641,18,5,0.262512,148,1,2,2,2391
tor_1,b74442db944be074785ce9590c34358959d7650a,1,2,3,0.449163,145,67.9288,135,18,14.9198,443.667,0,15,11,1975
tor_1,b7452dcbcb2f086e3fd7daf0c31b95d9e777190a,1,1,1,0,67,53.2925,54,8,40.7396,150,1,1,1,658
tor_1,b74947d070aad7f9f77dc23eedbfc069904808ea,1,1,1,0,82,50.7089,3,37,7.06664,871,0,4,0,1699
tor_1,b7494ce8e925af57e0346cf79b6fea909f6ca6ae,3,3,3,0.655459,3992,1652.39,2005,5,17.5325,261.667,0,3,2,2249.67
tor_1,b74a1c77a4b81ebd8cc63ec108617645d396d9fd,2,2,2,0.674494,15153,3970.08,3018,56,0.0128762,218,0,8,0,1509.5
tor_1,b74ce86830ca742f994e348c4bb4aed40ac81662,0,0,0,0,12171,2884.55,0,0,0,0,0,0,0,0
tor_1,b74ed31f90ec43a7666cf622a6547d6d670e1692,0,0,0,0,17249,4556.15,0,0,0,0,0,0,0,0
tor_1,b74f851861fb14780e7aa2edb9199d74f7ec0cf3,2,2,2,0.57938,7304,1941.29,1331,20,1.84697,54,0,8,4,943
tor_1,b750a77e3fc16cc670d89be1d1ed4d278d4ca989,1,1,3,0.655459,12259,2920.1,5715,31,5.05788,488.667,1,5,5,4113
tor_1,b7519dce98031c2adca3f0c8f28741a219845b6e,0,0,0,0,6885,1913.3,0,0,0,0,0,0,0,0
tor_1,b7525c39bff1f43b1437960d7030693942e33274,1,1,1,0,151,106.826,138,31,9.46154,986,0,4,1,5016
tor_1,b75361c5ed717cde787c1b4f36e8fb51ccfddc2b,1,3,9,0.0826421,9919,2463.52,4693,41,-14.0883,170.778,1,675,28,1033.22
tor_1,b755a489bdcdf56429c2c7e4fd313b2594dc68c0,2,2,2,0.288282,952,409.99,920,86,16.9461,1040.5,0,12,4,4260.5
tor_1,b755f57dcc6f91e523e47398a0fb6b9760646b9b,1,1,1,0,11827,2779.75,1666,15,0.0305903,1990,0,7,7,20355
tor_1,b755f6d95d969c4f059b1751e215a2fdc91eee19,1,1,1,0,2362,1346.6,2241,3,4.93856,0,0,1,1,1410
tor_1,b7566d465f0299e97b46f40d746a1203257245d4,2,2,2,1,14707,3839.52,8585,14,5.0502,78,1,7,1,2805
tor_1,b7567a6282e0bca38f4412ce0d571445a0ceda50,0,0,0,0,14089,3598.51,0,0,0,0,0,0,0,0
tor_1,b75880d7b3d02f5c60bf2e215c6e84da4f3e1938,1,1,3,0.491133,187,77.5375,137,16,0.00238426,261.667,1,4,3,1646.33
tor_1,b75d1daf40c0d104b8224df337949753a5e65e74,0,0,0,0,6125,1654.45,0,0,0,0,0,0,0,0
tor_1,b75d9ddf695bbcb24fc93690191c4ba0d0621b98,1,1,1,0,2058,1248.06,1991,6,0.00335648,0,1,0,1,1632
tor_1,b75e2539f9994dc04ee7662445878e8486eb77b0,1,1,1,0,40,29.9096,34,2,0.134931,8,0,8,6,1765
tor_1,b7613e05433eff605fb2ac19125711f82795c8da,0,0,0,0,13088,3215.44,0,0,0,0,0,0,0,0
tor_1,b76314d3a1430f4440dcbec4f5026564981f2030,0,0,0,0,10766,2673.42,0,0,0,0,0,0,0,0
tor_1,b76325190b3fb2d01fb0c9f0d2ffe76a284d1766,1,5,8,0.317416,1007,396.102,760,60,4.5267,192.25,0,100,152,2030.75
tor_1,b763a67f166ca293c30bc8504ed63d72267bda83,1,1,1,0,58,49.6761,58,1,0.000219907,0,0,6,0,149
tor_1,b764e8ee9e3ea392ac34f8195b1c9c4933f242e2,1,1,1,0,4396,1556.38,200,5,0.0147917,569,0,0,10,4603
tor_1,b766d00eeaa71357ac7ab412eac26bcc5f502ab8,0,0,0,0,13581,3429.4,0,0,0,0,0,0,0,0
tor_1,b76815d1107dafd9e1221a04a40033eaae242eb9,1,1,1,0,10831,2692.15,5070,15,35.1234,567,1,1,0,5352
tor_1,b76a161e019dd808119f9e6d3bfa54990e7dcb2c,0,0,0,0,15446,4052.74,0,0,0,0,0,0,0,0
tor_1,b76ae3898d5d6e34c291f8e0506147a5bd4cbc07,0,0,0,0,290,229.526,0,0,0,0,0,0,0,0
tor_1,b76b9d77d39efb0e06e9a19de1bf1bc2e76a5f99,1,1,1,0,224,157.26,97,0,0,0,1,5,0,0
tor_1,b76f46c6d8ba5e7b3efa91ae5ef487ba05d3b3c4,0,0,0,0,6556,1849.53,0,0,0,0,0,0,0,0
tor_1,b76fd968b4d2deddf2f40f63dc04713f45649c68,3,3,10,0.46601,2537,1154.57,329,8,10.4995,167.2,1,91,49,1631.4
tor_1,b770adbd035c33b12db1c442286eab1461a6dbe6,1,1,1,0,18303,4707.37,8171,3,-33.8044,12,0,4,10,620
tor_1,b770cc8e6ee7beffa97a3a78b79384e7114a72a8,1,1,1,0,4993,1708.4,412,2,92.4336,6,0,20,0,137
tor_1,b7759403bf3950e5f422c6d5e0276f0d0bb25e88,1,1,3,1,270,97.784,215,3,195.473,4.33333,0,6,6,218.667
tor_1,b77889fc5f40208a7c79a82c7c6b9d7f48fbcd51,0,0,0,0,17990,4681.18,0,0,0,0,0,0,0,0
tor_1,b77bc9a1bb67c8229ada985619a088e5a78359fd,0,0,0,0,13376,3414.99,0,0,0,0,0,0,0,0
tor_1,b77dd67097d300496fc5ced4192835e61107d4ad,0,0,0,0,279,221.669,0,0,0,0,0,0,0,0
tor_1,b780a6e80f4c739374d1126bba628277474c157c,1,1,3,0.22054,3396,1633.76,3202,6,1.04022,0,0,19,4,2670
tor_1,b783ed3b5ca1e2682542e92119cb50b01e877709,1,1,1,0,9972,2485.09,1100,1,4.41872,1,0,0,4,4
tor_1,b7843ca5544e741e74fe5f93fb49579e01b468c8,1,1,2,0.0164009,7761,2073.16,3477,7,7.60036,212,0,68,7,950
tor_1,b786b146edd33b025774819f54d7bba3d07bf832,1,1,2,0.0088892,65,48.4642,36,5,0.0198785,14,1,208,198,410.5
tor_1,b78803f9f543c83bf50d0751eb160e80ed602eae,2,2,2,0.165608,10581,2676.45,6222,37,9.04615,612,1,23,3,1551.5
tor_1,b78f67dbf5964d5c8f9d67d0f40fc999fbee150c,2,2,2,0.427141,4166,1602.84,368,5,1.87666,417,0,16,7,3231
tor_1,b790efa2d2243a9ed0414593e40a1084a1196677,1,1,3,0.0685522,124,89.008,5,2,28.0059,3.33333,0,81,6,80
