fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp
077822e9d0f8a26bd505ee38e6353449ac8a845b,1d49237299fdbf8006c0eab8ebb6ba1386434036,0,0,1,0,319,87,80.0,7.0,232.333,1.0,2.0,6.0,0.573674,0.0,5.0,-9.15473,9.66667,12.0,11.0307,10.0
64cba04bf976f2f11b428bb9ec1108cd2da70e53,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,0,1,87,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
64cba04bf976f2f11b428bb9ec1108cd2da70e53,c4b9330f2a75971e2d2c7a45a3cca9a31c65949d,0,1,0,0,40,83,63.0,20.0,73.0,1.0,1.0,1.0,0.0,0.0,1.0,6.55306,1.0,487.0,236.006,10.0
64cba04bf976f2f11b428bb9ec1108cd2da70e53,b271efb7d3d8972bf872fed40d5450a001e2c0d0,0,0,1,0,1257,139,73.0,66.0,33.0,1.0,1.0,2.0,0.928922,0.0,6.0,-0.499832,10.5,1784.0,851.576,384.0
64cba04bf976f2f11b428bb9ec1108cd2da70e53,47e49ae8b7e41b566db4cabb47ee2f31e5b9bf0b,0,0,0,0,775,476,375.0,101.0,231.273,1.0,8.0,11.0,0.462518,0.0,47.0,32.7021,17.8182,4.0,3.90982,0.0
64cba04bf976f2f11b428bb9ec1108cd2da70e53,5c509b150d8c793558ef043e887eb1f163261025,0,0,0,0,746,22,11.0,11.0,287.75,1.0,3.0,4.0,0.787279,0.0,31.0,6.64609,20.0,194.0,170.144,102.0
c8451bd0d84c8f41259899ecf8ef8aab8a864c05,077822e9d0f8a26bd505ee38e6353449ac8a845b,0,1,1,1,3,76,68.0,8.0,812.0,2.0,3.0,4.0,0.234737,0.0,10.0,5.92401,21.5,0.0,0.0,0.0
e6a0de54635ee003a29efa55e51dd6e97587d40e,12bee76ff7f8508a515271e2ec0cefe2065547ec,0,1,1,1,3,425,380.0,45.0,418.0,1.0,3.0,7.0,0.460344,0.0,20.0,5.13836,17.5714,359.0,257.207,203.0
9589c726da5390f03818bde31e722e62d352087a,f8f2be05ced25e49575c83d620ba2e222c49841e,0,1,1,1,2023,162,81.0,81.0,414.733,1.0,10.0,15.0,0.509064,0.0,61.0,27.6981,22.4667,2.0,1.60005,2.0
e08be27b0c20b06ace289a2c2a4ac875adb4c163,3a09f4bf30a8feaccfe5716d74de8b78f3d07a6a,0,1,1,1,61,574,138.0,436.0,207.0,1.0,2.0,3.0,0.0698546,0.0,22.0,2.79143,9.66667,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,56f51156bab53e39b80397211d4b1ba853902ac4,0,0,0,0,3945,588,468.0,120.0,230.632,1.0,11.0,19.0,0.392378,0.0,26.0,8.16842,6.57895,115.0,87.2399,109.0
32f5b034ed229d048f76ae74e18d270edc801dbf,2f52d818657a7bd5d3a4373251a5f71b957e4498,0,0,0,0,3645,20,19.0,1.0,238.5,1.0,2.0,2.0,0.310917,1.0,14.0,3.45994,19.5,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,f38e0cb6ac73d6a5538497b7a40c73e278230913,0,0,0,1,291,5390,5390.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,176.0,91.8542,18.0
32f5b034ed229d048f76ae74e18d270edc801dbf,dbdddf1c82884339cdef56326b336227ea51457d,0,0,0,0,630,275,260.0,15.0,268.875,1.0,7.0,8.0,0.413117,0.0,71.0,60.6634,39.125,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,801e95333444e1267331e6e765ca228161ce6e65,0,0,0,0,4302,2342,1218.0,1124.0,292.647,1.0,10.0,17.0,0.461994,0.0,30.0,33.5935,8.17647,80.0,61.1481,74.0
32f5b034ed229d048f76ae74e18d270edc801dbf,ea494a2c1082c705ef79d0b73516aa6923a4c75a,1,0,0,0,465,320,199.0,121.0,135.0,1.0,3.0,3.0,0.324961,0.0,6.0,3.43962,9.0,204.0,79.0831,32.0
32f5b034ed229d048f76ae74e18d270edc801dbf,76bb96ef21b7c665e1b51b6bb90e64ec40c0f16a,0,0,0,0,3537,483,340.0,143.0,362.8,1.0,3.0,5.0,0.129209,0.0,40.0,4.43606,33.6,28.0,26.4914,21.0
32f5b034ed229d048f76ae74e18d270edc801dbf,f6c4d2d16110e45bc9969cf6ad42290dd4d09c60,0,0,0,0,7286,24,23.0,1.0,318.333,1.0,2.0,3.0,0.290338,0.0,3.0,8.79554,7.33333,30.0,29.1697,21.0
32f5b034ed229d048f76ae74e18d270edc801dbf,1aa9cc6a8b33b6b9f9fcfee12ed812dbae003be7,0,0,0,0,5092,87,85.0,2.0,221.667,1.0,2.0,3.0,0.278268,0.0,8.0,86.1848,5.66667,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,fe739c28830bbea3588190d7425ba9624621f6a5,0,0,0,0,1061,290,166.0,124.0,121.429,1.0,2.0,7.0,0.30893,0.0,36.0,9.62187,14.2857,5.0,1.78264,1.0
32f5b034ed229d048f76ae74e18d270edc801dbf,5d4f9034824ca0af60db9661628f0b5b0f165c50,0,0,0,0,7129,233,233.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
32f5b034ed229d048f76ae74e18d270edc801dbf,045f1a791c6e17253e9d927ffca70ae5d00b4fe5,0,0,0,0,1040,696,606.0,90.0,481.286,1.0,7.0,7.0,0.399674,0.0,70.0,23.1467,42.5714,4.0,2.51684,1.0
32f5b034ed229d048f76ae74e18d270edc801dbf,8855d6153e252c735de0e6cc373787d22c1a467b,0,0,0,0,5447,1393,655.0,738.0,789.667,1.0,2.0,3.0,0.116289,1.0,28.0,13.1025,34.6667,19.0,16.877,19.0
32f5b034ed229d048f76ae74e18d270edc801dbf,7b2d9655da218f8311d1dab4ab1142c35c3eef3b,0,0,0,0,402,253,192.0,61.0,117.0,1.0,3.0,7.0,0.317877,0.0,31.0,4.23909,12.2857,2.0,1.97324,1.0
32f5b034ed229d048f76ae74e18d270edc801dbf,946029c9217362cd6cd638c967e9b31659983c22,0,0,0,0,7130,589,392.0,197.0,49.25,1.0,2.0,4.0,0.512584,0.0,2.0,7.46849,2.25,1.0,1.0,1.0
32f5b034ed229d048f76ae74e18d270edc801dbf,4b804e485db51b49716736ce2dfcf23d020b6eb2,0,0,0,0,2772,56,46.0,10.0,412.333,1.0,2.0,3.0,0.556768,1.0,23.0,27.2515,23.0,50.0,36.6877,38.0
32f5b034ed229d048f76ae74e18d270edc801dbf,50982cea99fcb12d9a2f4bda82ab6735b5fc0149,0,0,0,0,745,488,488.0,0.0,0.0,1.0,2.0,4.0,0.846765,0.0,0.0,0.0,0.0,443.0,252.908,71.0
32f5b034ed229d048f76ae74e18d270edc801dbf,6e992fbbddbdcafdd9510897a770f4ef913f7555,0,0,0,0,3401,97,97.0,0.0,641.0,1.0,2.0,2.0,0.899085,0.0,27.0,-9.67156,55.5,224.0,116.072,15.0
32f5b034ed229d048f76ae74e18d270edc801dbf,b271efb7d3d8972bf872fed40d5450a001e2c0d0,0,0,0,0,1302,139,73.0,66.0,33.0,1.0,1.0,2.0,0.928922,0.0,6.0,-0.499832,10.5,1784.0,851.576,384.0
32f5b034ed229d048f76ae74e18d270edc801dbf,14156e56b9cf18ac86963185c5af4abddf3ff811,0,0,0,0,205,570,280.0,290.0,303.286,1.0,5.0,7.0,0.243139,0.0,45.0,43.0851,16.7143,326.0,233.377,177.0
32f5b034ed229d048f76ae74e18d270edc801dbf,093bb220301ab8a1fc5b6248ca433d413d043021,1,0,0,0,1301,70,39.0,31.0,225.0,2.0,4.0,5.0,0.270106,1.0,59.0,1.16767,63.0,1785.0,851.343,602.0
32f5b034ed229d048f76ae74e18d270edc801dbf,cea2c387336e80f308dca106a8b2ae17d248da7b,1,0,0,0,4263,965,750.0,215.0,283.857,1.0,5.0,7.0,0.300679,1.0,36.0,5.19373,24.5714,83.0,63.35,77.0
32f5b034ed229d048f76ae74e18d270edc801dbf,6013105a9cf625cac18851683adbf2fd19b6833c,0,0,0,0,2390,259,122.0,137.0,291.0,1.0,4.0,4.0,0.246392,0.0,18.0,2.56655,12.0,167.0,132.355,117.0
32f5b034ed229d048f76ae74e18d270edc801dbf,346d50e2ba0cccf25605791e9739ddb0cf5ddd04,0,0,0,0,95,20,20.0,0.0,898.0,1.0,2.0,2.0,0.141182,1.0,107.0,34.386,134.5,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,4132cc4d3e412bf0a639e2ca241d9bfb62e58475,1,0,0,0,246,862,49.0,813.0,5390.0,1.0,1.0,1.0,0.0,1.0,1.0,8.07101,1.0,180.0,94.6036,19.0
32f5b034ed229d048f76ae74e18d270edc801dbf,edc0fa4c3f542c1bc806004c8b1481d4e27a30d2,0,0,0,0,5532,37,36.0,1.0,393.0,1.0,2.0,2.0,0.0720699,0.0,14.0,13.3582,22.5,15.0,13.4459,15.0
32f5b034ed229d048f76ae74e18d270edc801dbf,51f8b1b40ccde3fa585220220403ba19d686bb85,0,0,0,0,746,96,8.0,88.0,603.0,1.0,2.0,3.0,0.371034,0.0,56.0,38.0212,59.0,501.0,316.676,39.0
32f5b034ed229d048f76ae74e18d270edc801dbf,dbd9c4b205321b9d881966256f9b7203fc794277,0,0,0,0,336,188,188.0,0.0,54.0,2.0,2.0,2.0,0.0708307,0.0,14.0,11.9704,27.5,261.0,128.604,29.0
32f5b034ed229d048f76ae74e18d270edc801dbf,19b8eadb242054e2668cf90e83490ef552bcdbfe,0,0,0,0,449,30,20.0,10.0,114.0,1.0,2.0,2.0,0.251463,0.0,15.0,60.256,12.0,232.0,106.665,60.0
32f5b034ed229d048f76ae74e18d270edc801dbf,1365498b811ac3f91f6462152cc2dc6f1c6f01e4,0,0,0,0,1344,95,64.0,31.0,53.8,2.0,2.0,5.0,0.50726,0.0,35.0,40.2104,46.2,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,7bbdcdba9615e5a1f6704e9a07a44b2bc5530487,0,0,0,0,5575,86,43.0,43.0,220.2,1.0,5.0,15.0,0.659597,0.0,27.0,18.1769,5.8,13.0,10.0574,13.0
32f5b034ed229d048f76ae74e18d270edc801dbf,70c07c67b74b7c62c524f80f7e7b27a8e09eb7f1,1,0,0,0,2404,20,19.0,1.0,1048.0,1.0,2.0,2.0,0.222816,1.0,37.0,-17.6331,77.0,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,100af48f53e292898562f76e0edc9fc7ce50b04e,1,0,1,0,7405,36,31.0,5.0,118.0,1.0,2.0,2.0,0.707544,0.0,2.0,-0.0483565,0.5,8.0,7.99998,8.0
32f5b034ed229d048f76ae74e18d270edc801dbf,4338c8db4b03cb1ba5f2e229b1baa5a848fe65ab,0,0,0,0,800,482,367.0,115.0,556.75,1.0,5.0,8.0,0.299262,1.0,126.0,20.5922,55.0,495.0,314.653,33.0
32f5b034ed229d048f76ae74e18d270edc801dbf,9b427a322f87f2fd2f3c7227e04f848bbbcc622e,0,0,0,0,5574,254,134.0,120.0,403.0,1.0,3.0,7.0,0.362269,1.0,24.0,6.0365,12.0,14.0,11.0573,14.0
32f5b034ed229d048f76ae74e18d270edc801dbf,95334fada0cd71c2f748bf306368f81fc4ef0d01,0,0,0,0,88,54,42.0,12.0,513.2,2.0,4.0,5.0,0.326623,0.0,33.0,8.60187,21.0,197.0,108.368,61.0
32f5b034ed229d048f76ae74e18d270edc801dbf,63d04715807084bf5169c9e815f4c3fdcb8b53b7,0,0,0,0,2866,72,54.0,18.0,400.8,1.0,7.0,10.0,0.48334,0.0,48.0,-18.6776,18.5,0.0,0.0,0.0
32f5b034ed229d048f76ae74e18d270edc801dbf,2afc9a445fc2d23a13c6e5545dc6db8d10fc8115,0,0,0,0,2237,9,5.0,4.0,57.0,2.0,2.0,3.0,0.705321,0.0,30.0,-15.3986,76.6667,1456.0,786.61,337.0
32f5b034ed229d048f76ae74e18d270edc801dbf,b713c2c6968d7513305ea5285825698c2eab90c5,1,0,0,0,6039,76,75.0,1.0,280.0,1.0,2.0,2.0,0.485347,0.0,8.0,19.7308,5.0,5.0,4.75138,3.0
32f5b034ed229d048f76ae74e18d270edc801dbf,c885abbf21fb04ae286f45b0fa5cc433310f8d8c,0,0,0,0,6011,108,79.0,29.0,1154.0,1.0,2.0,2.0,0.15876,0.0,24.0,6.61162,35.5,13.0,12.6486,4.0
32f5b034ed229d048f76ae74e18d270edc801dbf,75ff12e98440cf9c4e6ea558fe527be0c03ea6d0,0,0,0,0,84,928,909.0,19.0,1251.5,2.0,2.0,4.0,0.043213,0.0,49.0,7.75486,78.0,488.0,237.005,20.0
32f5b034ed229d048f76ae74e18d270edc801dbf,64cba04bf976f2f11b428bb9ec1108cd2da70e53,0,1,0,0,45,105,87.0,18.0,153.0,3.0,4.0,7.0,0.305728,0.0,50.0,36.2988,42.0,490.0,236.919,124.0
32f5b034ed229d048f76ae74e18d270edc801dbf,41e4bfb41a7244adece3ad77e789459876fe0b92,1,0,0,0,2292,2,1.0,1.0,90.0,1.0,1.0,1.0,0.0,0.0,7.0,8.77722,40.0,194.0,152.678,28.0
cd0f963fa366ac6eaf154fd2b3e616a04feeef33,4b017507e2a4edf4c35ecd001becfc65853df4ab,1,1,1,1,15,364,184.0,180.0,289.0,1.0,2.0,5.0,0.342475,0.0,1.0,0.160775,4.6,311.0,179.005,294.0
cd0f963fa366ac6eaf154fd2b3e616a04feeef33,6dc04b73a738b93816560bb050d984328d053007,1,0,0,0,17,6,4.0,2.0,702.0,1.0,1.0,1.0,0.0,0.0,1.0,0.00324074,20.0,309.0,177.044,292.0
6e04bd758ed7a28ebdfbf544f6db9065340392e1,95334fada0cd71c2f748bf306368f81fc4ef0d01,0,1,0,0,130,54,42.0,12.0,513.2,2.0,4.0,5.0,0.326623,0.0,33.0,8.60187,21.0,197.0,108.368,61.0
6e04bd758ed7a28ebdfbf544f6db9065340392e1,47b147f392450985bc7bd38d98a4c9e1e7188150,1,0,1,1,3390,120,120.0,0.0,96.5,1.0,2.0,2.0,0.23705,0.0,7.0,33.9945,9.0,18.0,10.585,15.0
c1daa6f2c1f6a6e3a771185d0decb6484f0a4c0b,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,1,1,177,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
c1daa6f2c1f6a6e3a771185d0decb6484f0a4c0b,a2ca759dfd4ff4d82124b30b1015d206260b6925,0,1,0,0,5,182,101.0,81.0,483.833,2.0,4.0,6.0,0.326667,0.0,15.0,5.20447,16.0,316.0,183.733,304.0
c1daa6f2c1f6a6e3a771185d0decb6484f0a4c0b,836331ba5f69f2cc53b273ec073fae116db14302,0,0,0,0,19,279,140.0,139.0,520.167,2.0,3.0,6.0,0.473374,0.0,13.0,2.58954,22.1667,313.0,180.778,300.0
c1daa6f2c1f6a6e3a771185d0decb6484f0a4c0b,dde670fd36d5f98769c54683fe04a63975f13247,0,0,0,0,64,739,248.0,491.0,684.0,2.0,10.0,15.0,0.364859,0.0,107.0,4.96564,32.0,207.0,116.694,78.0
c1daa6f2c1f6a6e3a771185d0decb6484f0a4c0b,9a42f8a0c51320384bae5e105e16aa4954990b81,0,0,0,0,88,214,120.0,94.0,625.0,1.0,1.0,3.0,0.132618,0.0,10.0,0.988638,12.0,369.0,265.79,16.0
0deb71223d08f56cc6a5910288d80d8fafce3859,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,1,1,1,182,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
e64510ab21b0dbb1f4eb1cce89649a974aaa0ef0,11e0e5ae4457cefa6167794827972ad099d0d6f5,1,1,1,1,5062,2,1.0,1.0,31.0,1.0,1.0,1.0,0.0,0.0,1.0,5.06348,2.0,431.0,309.049,136.0
e958cdbd36ea6c715a4ff14a0cc5b81a9a703040,6cbdf90f19e2d54b03d2461d608d31193f542bee,0,1,1,1,66,16,11.0,5.0,515.0,1.0,1.0,1.0,0.0,0.0,11.0,8.01891,2.0,0.0,0.0,0.0
c7129ce1f0bba7d04e9d5fce806aaeed40730b17,4e2688db4a18dbb36008a6439b2828a19c08d348,0,1,0,0,75,15,11.0,4.0,651.333,2.0,2.0,3.0,0.590436,1.0,28.0,0.320455,30.6667,303.0,171.385,289.0
c7129ce1f0bba7d04e9d5fce806aaeed40730b17,fe739c28830bbea3588190d7425ba9624621f6a5,0,0,1,0,1125,290,166.0,124.0,121.429,1.0,2.0,7.0,0.30893,0.0,36.0,9.62187,14.2857,5.0,1.78264,1.0
c7129ce1f0bba7d04e9d5fce806aaeed40730b17,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,0,1,196,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
c7129ce1f0bba7d04e9d5fce806aaeed40730b17,73c50e7d006856e37a22f3de390cbed859d9dce3,1,0,0,0,460,195,91.0,104.0,306.75,1.0,5.0,8.0,0.383047,0.0,88.0,46.9621,42.875,19.0,13.5678,15.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,9c1916dedbe7e4462e8a4f43aad9b4e6bdbbf5ee,0,0,0,0,1356,89,89.0,0.0,498.0,1.0,5.0,5.0,0.337869,1.0,62.0,18.8974,62.6,0.0,0.0,0.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,0e976e136c0d0841aec71de4a4f6163963763d3f,1,0,0,0,573,274,84.0,190.0,414.4,1.0,10.0,15.0,0.485418,0.0,136.0,18.7792,44.4667,268.0,209.267,150.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,1cc9a5dc718b7af8801a8ea00b00cf5043bc84d7,0,0,0,0,650,44,26.0,18.0,328.0,1.0,1.0,1.0,0.0,0.0,7.0,11.6699,31.0,0.0,0.0,0.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,1a0e3a32150468223d6f9fd0125db0f8503b76d6,1,0,0,0,676,138,100.0,38.0,388.167,1.0,8.0,12.0,0.595116,1.0,99.0,10.2242,38.75,237.0,194.405,136.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,3863330524d99b5ebedbfa65bc09fa46ae7fa8a6,1,0,1,0,1433,102,101.0,1.0,207.25,1.0,3.0,4.0,0.336955,0.0,46.0,4.96914,40.25,20.0,15.9332,6.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,03f4ba260b7cfe78ea15b34d8169e42fea2c874e,0,0,0,0,911,94,65.0,29.0,487.714,1.0,6.0,7.0,0.749004,0.0,64.0,4.65949,40.2857,418.0,235.299,51.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,f2fc1822501456a26b458a17851319904ffabe2a,0,0,0,0,616,322,161.0,161.0,379.688,1.0,15.0,16.0,0.564283,0.0,42.0,33.2228,10.4375,3.0,2.83596,1.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,a027d15aff7982da3aa90ef9ae50c6cbb9f2009e,1,0,0,0,923,28,28.0,0.0,251.5,1.0,2.0,4.0,0.574139,0.0,7.0,4.8777,9.5,0.0,0.0,0.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,2fb5eae3723ff0fb31c2826dcb928c4f7d4eaff7,0,0,0,0,523,33,22.0,11.0,444.5,1.0,1.0,2.0,0.175022,1.0,10.0,41.5341,25.0,218.0,92.805,46.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,f89f94d1451a8a65dbaca97a7566c186ca26e6e0,0,0,0,0,1103,156,156.0,0.0,35.75,1.0,4.0,4.0,0.216684,0.0,5.0,24.2198,1.5,120.0,107.397,55.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,09887e03119537818e29471505a78ec264761259,0,0,0,0,526,7,4.0,3.0,39.0,1.0,1.0,1.0,0.0,0.0,3.0,27.9626,3.0,214.0,88.955,42.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,67b1dbf75f3960c5aabf905876eddd5b1260c541,1,0,0,0,1022,831,792.0,39.0,516.417,2.0,7.0,12.0,0.247618,0.0,105.0,15.9511,44.5833,136.0,122.302,64.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,81f554817cc19ba7fdcac3dbeb2ae8f980fea922,0,0,0,0,615,88,44.0,44.0,517.125,1.0,7.0,8.0,0.458039,0.0,59.0,21.2925,27.5,4.0,3.83575,2.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,3779a5d18c3e624bd12846592469e9c69a8c19c9,0,0,0,0,928,284,177.0,107.0,580.556,1.0,6.0,9.0,0.405736,1.0,22.0,7.04737,10.1111,169.0,150.696,85.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,7b247f3609ad25d79ae267b4b5c919a35da45cb4,0,0,0,0,478,26,13.0,13.0,141.083,1.0,8.0,12.0,0.958425,0.0,33.0,38.2427,10.5833,2022.0,859.509,277.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,178cb7d3392505cd393b68e4e061c6ef860344a1,0,0,0,0,579,81,46.0,35.0,190.714,1.0,7.0,7.0,0.602688,0.0,55.0,15.7383,28.5714,262.0,203.717,144.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,aaadb31827621470fb9be92b67ffdd75ade7775b,0,0,0,1,1037,845,833.0,12.0,280.091,1.0,9.0,11.0,0.170021,0.0,105.0,28.4281,42.7273,127.0,114.115,60.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,d80723b237dfb37356c9eed241c45c1fd7938adb,0,0,0,0,934,96,68.0,28.0,395.375,1.0,8.0,8.0,0.499662,0.0,79.0,7.93851,40.0,167.0,148.717,83.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,8d7161e0047e5ae85701f5684d196e3898c65263,0,0,0,0,865,161,128.0,33.0,340.5,1.0,2.0,2.0,0.611798,1.0,9.0,3.73702,20.0,191.0,167.217,100.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,d2ff462b79937ec3016dcba81d91d93a4a015c78,0,0,0,0,681,296,159.0,137.0,517.364,1.0,8.0,11.0,0.202949,0.0,96.0,19.5406,43.3636,235.0,193.208,134.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,c086e5f94efe71612696744a9c6feae745618533,0,0,0,0,525,138,99.0,39.0,379.0,1.0,1.0,1.0,0.0,0.0,9.0,2.14545,41.0,216.0,90.9549,44.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,afa27bc4d572b4855949e643d77f080b94528ab6,0,0,0,0,578,180,108.0,72.0,251.286,1.0,7.0,7.0,0.282007,1.0,42.0,16.1309,19.5714,264.0,205.71,146.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,0a248ee7b953d5c207b87d2840bd4295891760e2,0,0,0,0,541,65,65.0,0.0,320.0,1.0,1.0,1.0,0.0,0.0,9.0,12.9614,39.0,284.0,219.08,166.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,eaefd9052ae41d3318a2add286828a75da362193,0,1,0,0,467,192,94.0,98.0,327.667,1.0,5.0,6.0,0.520853,0.0,79.0,37.0009,49.8333,259.0,131.251,85.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,acd67c368d1ff66d80657094f136e87b36413210,0,0,0,0,1063,495,143.0,352.0,550.333,1.0,8.0,12.0,0.308005,0.0,112.0,2.47579,47.5833,119.0,106.64,54.0
9da0bf53f78d06c65274fc039a6cfc3bd9d8b424,5b5bd5eb75f96630148bc337f163aa517c6bb89e,0,0,0,0,910,8,4.0,4.0,129.25,1.0,4.0,4.0,1.0,0.0,8.0,5.46115,6.25,420.0,237.299,53.0
be2ec3d5b8333660ad203ba4dfb378473c6c0827,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,1,1,1,204,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
a3ba48bf724de4c23d7c32f1b381476bcd3bb6fa,92c84a6f37245f4fbe3ce5dc50845856201637fa,0,1,1,1,394,58,52.0,6.0,236.0,1.0,1.0,1.0,0.0,1.0,18.0,52.8136,46.0,2043.0,845.19,71.0
7ef856aa3676f898ac5014f77a3e176bdf727350,a229cdba7fd00799d82c1bab23704220d47e6331,0,0,0,0,554,619,419.0,200.0,562.5,1.0,4.0,4.0,0.221859,0.0,66.0,20.2416,77.5,286.0,221.067,168.0
7ef856aa3676f898ac5014f77a3e176bdf727350,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,1,0,1,213,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
7ef856aa3676f898ac5014f77a3e176bdf727350,b91396be8eac3dc57ab1dbd2d3bb27c791d88169,0,0,1,0,6574,485,455.0,30.0,229.455,1.0,5.0,11.0,0.299728,0.0,24.0,47.71,8.09091,3.0,2.82834,3.0
7ef856aa3676f898ac5014f77a3e176bdf727350,685d65bfb646ceb9a7eb8921b72ad22e09de0033,0,0,0,0,336,18,11.0,7.0,430.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0207755,28.0,260.0,138.04,243.0
7ac2044bce8f1f7f761647d6fb1d1c187ce82a13,ecf468e5567586192d61b0e426398878cb5cefcb,0,0,0,0,202,69,46.0,23.0,295.5,1.0,2.0,4.0,0.180158,0.0,9.0,4.3174,16.75,5.0,4.99399,5.0
7ac2044bce8f1f7f761647d6fb1d1c187ce82a13,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,1,1,214,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
7ac2044bce8f1f7f761647d6fb1d1c187ce82a13,4266f08e489748bd68e1f9e0d5e408e6819cc4ed,0,1,0,0,183,683,314.0,369.0,654.857,2.0,3.0,7.0,0.150373,1.0,9.0,23.5804,12.8571,23.0,18.7696,17.0
7ac2044bce8f1f7f761647d6fb1d1c187ce82a13,b41883fc708cd24d77dcaa767cde814b50b457fe,0,0,0,0,200,35,28.0,7.0,344.0,1.0,2.0,3.0,0.409844,0.0,11.0,2.39888,23.0,7.0,6.94987,7.0
caa01d498d943f974ea216bfe31ad45bb86982c5,cb6da8e922c426dfae11a5da159ff9e8e176ce59,0,1,1,1,24,226,172.0,54.0,310.286,2.0,7.0,14.0,0.389759,0.0,78.0,9.13017,30.7143,493.0,236.915,119.0
2c17f47ac26d497273cd06920c2240d8310bc95b,26ed910f287b497d19326cefb579265d79f27850,0,1,1,1,715,152,152.0,0.0,0.0,1.0,1.0,4.0,0.404682,0.0,0.0,0.0,0.0,1942.0,849.612,373.0
e34b995f84370002e93875582bddbf3015407a98,6434c3764911a3c9b67bb6391b0d2516d803cc67,0,1,1,1,39,431,429.0,2.0,393.182,2.0,5.0,11.0,0.300029,0.0,15.0,26.1627,15.1818,402.0,293.833,238.0
6947db1529f1d7abd9f2aab10fe1eb1e49e31997,395888435b44b18b339f7626df5c472335601a11,0,1,1,1,542,19,8.0,11.0,91.0,1.0,1.0,1.0,0.0,0.0,10.0,4.22331,20.0,2016.0,858.011,273.0
