fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp
429da399e94438226a3c93b2865879fb2d03a62b,5deb9826caa709fb403b6f09c8c02aa882178bd1,0,1,1,1,19,6427,5867.0,560.0,25.2222,1.0,14.0,27.0,0.143752,0.0,2.0,4.59405,0.37037,1.0,0.967303,1.0
2f8a3e5100460581509bbb57a8e3eeea7534b4cd,429da399e94438226a3c93b2865879fb2d03a62b,0,1,1,1,1,536,535.0,1.0,0.540541,1.0,9.0,37.0,0.526928,0.0,2.0,0.080701,0.108108,4.0,3.91225,4.0
2dbff6e10cba83538cdea0ad11ee710cae817a93,429da399e94438226a3c93b2865879fb2d03a62b,0,1,1,1,2,536,535.0,1.0,0.540541,1.0,9.0,37.0,0.526928,0.0,2.0,0.080701,0.108108,4.0,3.91225,4.0
7e47c1aa4a8c94ea3faf82ad9b41293f2f722108,225325eadaeef698deb988fcb5ea9f2d58089451,0,1,1,1,608,6350,6340.0,10.0,48.3182,5.0,7.0,22.0,0.0939183,0.0,32.0,5.2171,7.22727,328.0,235.103,229.0
280bcfa9f596a6747bdb99c5e416e924bc400644,455d2d1b48e5cdaeac5d0b4fd92b29b4d52bcaec,0,1,1,1,649,34845,7520.0,27325.0,96.6056,2.0,17.0,355.0,0.54025,0.0,493.0,149.603,3.48451,0.0,0.0,0.0
beb5b74c54763fd54fed0bf74e6f70d8523f76da,7cd26b9c7172465981b70ea6bf0bb9b09ce8b715,1,0,1,0,410,160,46.0,114.0,930.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0340741,9.0,294.0,162.647,277.0
beb5b74c54763fd54fed0bf74e6f70d8523f76da,a1645322a7cca3d28b8fcfad533240526f051c24,1,0,0,0,405,35,11.0,24.0,712.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0185185,14.0,299.0,167.389,282.0
beb5b74c54763fd54fed0bf74e6f70d8523f76da,4b017507e2a4edf4c35ecd001becfc65853df4ab,1,1,0,1,396,364,184.0,180.0,289.0,1.0,2.0,5.0,0.342475,0.0,1.0,0.160775,4.6,311.0,179.005,294.0
cb82bc37b633838a8a1920ab2d046a3eb3aa6edf,84d8e1841a72a94a2f2794aa941439a94c6c2df3,0,1,1,1,7207,38,19.0,19.0,414.333,1.0,1.0,3.0,0.418726,1.0,11.0,77.7456,12.0,0.0,0.0,0.0
e240470cf11d2fa1791b73cb96e9f29e193b816c,5d332f22b4e5df466d1d41828242b663021c3de6,0,1,0,1,1217,320,108.0,212.0,316.429,2.0,5.0,7.0,0.349668,0.0,53.0,87.1719,23.8571,1.0,0.999953,1.0
e240470cf11d2fa1791b73cb96e9f29e193b816c,d80710b0ae8b30befc88a234554d906bfe336ce1,1,0,1,0,2335,13,11.0,2.0,86.0,1.0,1.0,1.0,0.0,1.0,6.0,58.1692,6.0,1.0,0.997929,0.0
e240470cf11d2fa1791b73cb96e9f29e193b816c,d77e161f99d09c55ca3134419cc2428df331d96e,0,0,0,0,2334,15,7.0,8.0,95.0,1.0,1.0,1.0,0.0,0.0,7.0,0.886076,7.0,2.0,1.9931,1.0
e240470cf11d2fa1791b73cb96e9f29e193b816c,efb6d80e60e400f1d6b4549099939cf334afa687,1,0,0,0,1248,4,3.0,1.0,99.0,1.0,1.0,1.0,0.0,0.0,7.0,16.2385,10.0,2.0,1.97321,0.0
fd1ef5371189bbbc17a96f84cf7e5350dc90beb2,225325eadaeef698deb988fcb5ea9f2d58089451,0,1,1,1,624,6350,6340.0,10.0,48.3182,5.0,7.0,22.0,0.0939183,0.0,32.0,5.2171,7.22727,328.0,235.103,229.0
9459bad9128e35a13aea82bbae4f206c4498bb58,397810f844661288b22de4cf645999195993d51e,1,0,0,0,2,32,23.0,9.0,613.0,1.0,2.0,2.0,0.468368,0.0,12.0,0.148461,39.0,79.0,72.383,79.0
9459bad9128e35a13aea82bbae4f206c4498bb58,fdf0f435c7fab25194eda86ea78d058543862897,0,0,0,0,10,14,14.0,0.0,391.0,1.0,1.0,1.0,0.0,0.0,16.0,-13.7366,23.0,423.0,293.835,237.0
9459bad9128e35a13aea82bbae4f206c4498bb58,204d3dd703f2ef21953e1509302456f3800a07db,0,0,0,0,4,21,21.0,0.0,1253.0,1.0,1.0,1.0,0.0,0.0,12.0,0.00140046,47.0,77.0,70.3851,77.0
9459bad9128e35a13aea82bbae4f206c4498bb58,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,1,1,563,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
9459bad9128e35a13aea82bbae4f206c4498bb58,c8adedc05499a403781668b82ea758c4eb36b374,1,1,0,0,1,57,32.0,25.0,748.5,1.0,1.0,2.0,0.236296,0.0,15.0,0.0121644,51.5,80.0,73.3809,80.0
9459bad9128e35a13aea82bbae4f206c4498bb58,e2b9882a7921c8ba25fc07f7c84bc7e09a2537d6,0,0,0,0,324,318,159.0,159.0,435.429,2.0,6.0,28.0,0.317575,0.0,88.0,22.6669,18.0714,338.0,201.804,339.0
7a2e35b93b20f702c274dcfcddf4a184e82a7cc3,c7f1abade518c70a6386c15279054c2ed1abf2e8,1,1,1,1,3,96,95.0,1.0,792.2,2.0,5.0,5.0,0.253868,0.0,70.0,3.58577,89.2,30.0,28.4094,36.0
7a2e35b93b20f702c274dcfcddf4a184e82a7cc3,e17cc98a898f0e92e1f8a709820b9c82ea8a1965,1,0,0,0,1,69,25.0,44.0,1074.5,2.0,2.0,2.0,0.0178907,0.0,24.0,0.00170139,84.0,32.0,30.4084,40.0
7a2e35b93b20f702c274dcfcddf4a184e82a7cc3,4f08884b5d132ed7275261769e403ce44517dcc7,1,0,0,0,2,69,59.0,10.0,914.0,2.0,4.0,4.0,0.259689,0.0,69.0,0.0115394,109.75,31.0,29.4086,38.0
5afd8cd704356cf7928ed6a1763e8fab6e496032,225325eadaeef698deb988fcb5ea9f2d58089451,0,0,0,1,641,6350,6340.0,10.0,48.3182,5.0,7.0,22.0,0.0939183,0.0,32.0,5.2171,7.22727,328.0,235.103,229.0
5afd8cd704356cf7928ed6a1763e8fab6e496032,db8539a47d32772e022689959296798bf59ec0c6,0,0,0,0,280,357,197.0,160.0,1073.0,1.0,2.0,4.0,0.028207,0.0,10.0,0.720891,26.5,20.0,18.4602,20.0
5afd8cd704356cf7928ed6a1763e8fab6e496032,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,0,0,317,1643,1161.0,482.0,871.111,2.0,4.0,9.0,0.287087,1.0,20.0,6.49063,24.0,29.0,23.4748,20.0
5afd8cd704356cf7928ed6a1763e8fab6e496032,986c63c6d4a808f0f3108bb9610803c11f04ed47,1,0,1,0,1099,482,257.0,225.0,161.5,1.0,1.0,2.0,0.918279,0.0,4.0,0.00841435,6.0,197.0,98.6568,180.0
5afd8cd704356cf7928ed6a1763e8fab6e496032,eec431297a145ccc0159ce3a1bf093e47c9c88d5,1,1,0,0,227,193,120.0,73.0,720.5,2.0,3.0,6.0,0.259802,0.0,17.0,0.992652,39.1667,41.0,38.6725,53.0
c61148ca58983724d883689456b2e891428c2b81,680685bec4f260fe635c66297fc3fb38a5116e07,0,1,1,1,935,43,27.0,16.0,820.0,1.0,2.0,2.0,0.0950342,1.0,39.0,21.4014,44.5,282.0,220.603,164.0
be0de3455bea6e17cf84f579d6c2418419c37d94,7e8221471795033b098d90ace6083ab652ee3e9e,0,1,0,0,288,320,160.0,160.0,1569.5,1.0,2.0,2.0,0.249652,1.0,14.0,1.95416,47.0,23.0,21.3088,23.0
be0de3455bea6e17cf84f579d6c2418419c37d94,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,1,1,328,1643,1161.0,482.0,871.111,2.0,4.0,9.0,0.287087,1.0,20.0,6.49063,24.0,29.0,23.4748,20.0
be0de3455bea6e17cf84f579d6c2418419c37d94,701d128fd1a7731ee8f40e4611c3433e4c258160,0,0,0,0,289,247,130.0,117.0,958.857,1.0,3.0,7.0,0.208138,1.0,19.0,0.524415,23.7143,22.0,20.4151,22.0
6a488913b96b3f3f1c8e065b51c3966b148ad135,70f704dca6e5679dfda5867c44832a1ba5eb9b9e,0,1,1,1,228,601,420.0,181.0,488.0,2.0,11.0,15.0,0.41507,1.0,76.0,9.19142,27.8667,416.0,293.176,260.0
ebd83e809e876cbeb1d7aca16fd317c0bbc7b636,455d2d1b48e5cdaeac5d0b4fd92b29b4d52bcaec,0,1,1,1,694,34845,7520.0,27325.0,96.6056,2.0,17.0,355.0,0.54025,0.0,493.0,149.603,3.48451,0.0,0.0,0.0
c77632791f4ce1a56b5727a44e2e2b580ac4736b,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,1,1,1,591,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
66540fdf1641d9a408dcbc6de665a0ea4db39dfb,ce3b7ca475000eafe293bfea5f219a96073aa270,0,1,1,1,341,423,423.0,0.0,42.0,1.0,2.0,2.0,0.00560911,0.0,19.0,12.8865,13.5,27.0,21.5417,2.0
0758bb003580c0e89de7956521c97f5b98ec7f35,fd1ef5371189bbbc17a96f84cf7e5350dc90beb2,1,0,0,0,35,2496,1242.0,1254.0,757.875,1.0,2.0,8.0,0.0128058,0.0,2.0,65.2684,0.25,450.0,311.406,2.0
0758bb003580c0e89de7956521c97f5b98ec7f35,225325eadaeef698deb988fcb5ea9f2d58089451,0,0,1,1,659,6350,6340.0,10.0,48.3182,5.0,7.0,22.0,0.0939183,0.0,32.0,5.2171,7.22727,328.0,235.103,229.0
0758bb003580c0e89de7956521c97f5b98ec7f35,5afd8cd704356cf7928ed6a1763e8fab6e496032,0,1,0,0,18,166,96.0,70.0,563.0,2.0,2.0,3.0,0.697192,0.0,10.0,1.04035,39.0,451.0,311.974,248.0
16abcef9375bac326100c7e69d1ebced76d624f6,be0de3455bea6e17cf84f579d6c2418419c37d94,0,1,1,1,14,319,309.0,10.0,780.4,2.0,4.0,5.0,0.252648,1.0,17.0,12.5312,46.6,25.0,23.8758,1.0
5494b267d9c945251c6b04cc1a835e1cfcdc0314,b0136b37c5dc7ea25fff139dd74397a6ef140b35,0,1,1,1,1073,612,612.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,242.0,196.764,30.0
7683211efd1ed77636af181af05d4b5cd8edafed,046f7448d7224da5b33441248a32a319a6464bc5,0,1,1,1,5,31,14.0,17.0,430.5,1.0,2.0,2.0,0.0872788,0.0,5.0,44.9314,19.5,528.0,248.304,130.0
e8500fb1c2df2b215c3a20aa596446eaea0390ad,fd4f74ef955b6d627af8a9fc55a61c828564a67e,1,1,1,1,1276,561,471.0,90.0,112.833,1.0,5.0,12.0,0.383948,0.0,44.0,4.28844,12.5833,180.0,84.3652,163.0
751d22117213ebf425e1a81cc7b2def10e67ae5f,75897c2dcd1dd3a6ca46284dd37e13d22b4b16b4,0,1,1,1,8067,43123,,,,,,,,,,,,,,
cae2a6f9d3a548838fcf64e5098d226545527f47,90294ead4c627715cb70f20ff448bb0d34ee4c1b,0,0,0,0,150,255,179.0,76.0,528.529,2.0,6.0,17.0,0.448405,1.0,78.0,26.4119,34.7059,8.0,4.39712,2.0
cae2a6f9d3a548838fcf64e5098d226545527f47,2161a6c92fcfbc5524dc312ff87cec3d4f5ba437,0,0,0,0,345,20,10.0,10.0,385.0,1.0,1.0,1.0,0.0,1.0,15.0,0.334664,35.0,349.0,160.609,240.0
cae2a6f9d3a548838fcf64e5098d226545527f47,70f704dca6e5679dfda5867c44832a1ba5eb9b9e,0,0,0,0,289,601,420.0,181.0,488.0,2.0,11.0,15.0,0.41507,1.0,76.0,9.19142,27.8667,416.0,293.176,260.0
cae2a6f9d3a548838fcf64e5098d226545527f47,ba8f24ba9937c6cec70e4cb00aa2ded02f7d5cdc,0,0,0,0,316,163,155.0,8.0,745.429,2.0,5.0,7.0,0.267583,1.0,85.0,37.6582,69.8571,522.0,257.501,157.0
cae2a6f9d3a548838fcf64e5098d226545527f47,cf157886e9f8f05c645c6c13cf0be2c41a8fafee,0,0,1,0,1389,398,398.0,0.0,244.339,1.0,16.0,56.0,0.615501,0.0,103.0,68.3811,10.6786,134.0,72.5101,19.0
cae2a6f9d3a548838fcf64e5098d226545527f47,26731ea9671837899de80d7e71db0df93d5ca64f,0,0,0,0,633,13,8.0,5.0,348.333,1.0,2.0,3.0,0.927184,0.0,11.0,0.010598,23.6667,9.0,8.94958,9.0
cae2a6f9d3a548838fcf64e5098d226545527f47,343fb958f1323139b18e14b77c5161675a59de2d,0,0,0,0,365,87,87.0,0.0,954.0,2.0,2.0,2.0,0.0140532,0.0,21.0,4.95037,57.5,225.0,129.599,95.0
cae2a6f9d3a548838fcf64e5098d226545527f47,78add2dc639e4a8aaa9ea77bec64e45fac6aa11b,0,0,0,0,426,136,76.0,60.0,454.5,2.0,4.0,8.0,0.329667,0.0,15.0,0.161795,23.625,334.0,199.704,334.0
cae2a6f9d3a548838fcf64e5098d226545527f47,b354db22a9a3ecf79945a618cf97bed688a9364c,1,1,0,0,46,585,412.0,173.0,476.3,2.0,11.0,20.0,0.323991,1.0,44.0,18.3237,22.25,233.0,127.363,101.0
cae2a6f9d3a548838fcf64e5098d226545527f47,b763dc8778105f463ee38ba21a8a9c930ed33010,0,0,0,0,176,358,225.0,133.0,99.5,1.0,2.0,2.0,0.00326764,1.0,1.0,11.9746,3.5,2040.0,858.073,30.0
cae2a6f9d3a548838fcf64e5098d226545527f47,a47041c0f7bb26cc0f15b0ea5dd2c15af0a92c02,0,0,0,1,188,672,672.0,0.0,0.0,1.0,2.0,9.0,0.339058,0.0,0.0,0.0,0.0,1969.0,858.704,16.0
cae2a6f9d3a548838fcf64e5098d226545527f47,14fd16b67bec7342ce6d3e0bda12e2b3c4c15ad4,0,0,0,0,180,84,63.0,21.0,79.0,1.0,2.0,6.0,0.24686,0.0,1.0,44.1309,1.16667,2024.0,856.976,26.0
cae2a6f9d3a548838fcf64e5098d226545527f47,da4ace152b5345bed7bb0e1fca33c8c47aeae70a,0,0,0,0,278,146,,,,,,,,,,,,,,
fb4c08baee016bfc1097956ee28eb7677d2ab014,d8491ca73f4203a02973144ee6c518a8d3206800,0,1,0,0,2,2,2.0,0.0,74.0,1.0,1.0,1.0,0.0,0.0,1.0,2.64161,1.0,461.0,311.549,249.0
fb4c08baee016bfc1097956ee28eb7677d2ab014,d3e29d4e54f696da915f9aec08202b6314a162a1,0,0,1,1,5,92,91.0,1.0,519.5,1.0,2.0,4.0,0.222336,1.0,16.0,3.6931,43.0,460.0,312.149,248.0
466bb4ffb90206968e20dddc054fc285a4ae32fb,455d2d1b48e5cdaeac5d0b4fd92b29b4d52bcaec,0,1,1,1,759,34845,7520.0,27325.0,96.6056,2.0,17.0,355.0,0.54025,0.0,493.0,149.603,3.48451,0.0,0.0,0.0
97f6786cba9cf1917ccc28d839a415c6a4c92581,a434f9e7afc2200787ab8cfa96e7641d98d3ce69,1,1,1,1,387,211,126.0,85.0,659.8,2.0,3.0,5.0,0.222981,1.0,43.0,1.07346,53.2,340.0,202.451,343.0
2afcf6e09f6a710a0898b6bf097626079aa8719a,e2b9882a7921c8ba25fc07f7c84bc7e09a2537d6,0,0,0,0,437,318,159.0,159.0,435.429,2.0,6.0,28.0,0.317575,0.0,88.0,22.6669,18.0714,338.0,201.804,339.0
2afcf6e09f6a710a0898b6bf097626079aa8719a,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,1,1,676,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
2afcf6e09f6a710a0898b6bf097626079aa8719a,c0e5df66ecc4f98140d1089bc1feb4a78f2a32f5,0,1,0,0,43,230,143.0,87.0,704.176,2.0,8.0,17.0,0.367805,0.0,35.0,11.9724,19.8824,85.0,77.3042,114.0
9e3a31b2c6f96dbbb8dea7f2ceb82ba49cb05b93,3f5482ee203472e65d4cb9a67ffbfb4d6be713bc,0,1,1,1,3,6,6.0,0.0,523.0,1.0,1.0,1.0,0.0,1.0,17.0,0.00784722,7.0,0.0,0.0,0.0
02edc6bf1861c396906e12594362c2d163194dae,1abce1630c60b501ff187187d0bf2b5eb0d95dd7,0,0,1,1,1276,452,448.0,4.0,33.75,3.0,7.0,8.0,0.229716,0.0,15.0,16.2781,3.5,19.0,18.3432,15.0
02edc6bf1861c396906e12594362c2d163194dae,16bf42902926dd401206d8cff5ad61c0d7d49c96,0,1,0,0,437,16,12.0,4.0,438.6,2.0,4.0,5.0,0.550705,1.0,18.0,5.55735,19.4,510.0,251.535,142.0
ea2aa6e613b7009f5b3680057eb00d728c7333b1,2afcf6e09f6a710a0898b6bf097626079aa8719a,0,1,0,0,12,11,6.0,5.0,1055.67,2.0,2.0,3.0,0.358634,1.0,22.0,0.439699,73.3333,99.0,88.5476,132.0
ea2aa6e613b7009f5b3680057eb00d728c7333b1,c0e5df66ecc4f98140d1089bc1feb4a78f2a32f5,0,0,1,1,55,230,143.0,87.0,704.176,2.0,8.0,17.0,0.367805,0.0,35.0,11.9724,19.8824,85.0,77.3042,114.0
fa1087b42c9eb4c769f6d094a22377f9055c5a69,be0de3455bea6e17cf84f579d6c2418419c37d94,0,1,0,0,108,319,309.0,10.0,780.4,2.0,4.0,5.0,0.252648,1.0,17.0,12.5312,46.6,25.0,23.8758,1.0
fa1087b42c9eb4c769f6d094a22377f9055c5a69,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,1,1,436,1643,1161.0,482.0,871.111,2.0,4.0,9.0,0.287087,1.0,20.0,6.49063,24.0,29.0,23.4748,20.0
fa1087b42c9eb4c769f6d094a22377f9055c5a69,7e8221471795033b098d90ace6083ab652ee3e9e,0,0,0,0,396,320,160.0,160.0,1569.5,1.0,2.0,2.0,0.249652,1.0,14.0,1.95416,47.0,23.0,21.3088,23.0
fa1087b42c9eb4c769f6d094a22377f9055c5a69,15acbaa8e147f6da64d11393c412d392274a0464,0,0,0,0,318,174,91.0,83.0,1258.67,2.0,3.0,3.0,0.0395068,0.0,14.0,0.876119,61.6667,56.0,52.7954,74.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,0ba8434a33a23c12e3ad0e8a0ccfce72d4c4ddd4,1,0,0,0,464,179,116.0,63.0,594.25,2.0,3.0,8.0,0.27653,0.0,15.0,3.6358,23.125,218.0,125.709,88.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,be0de3455bea6e17cf84f579d6c2418419c37d94,0,1,0,0,109,319,309.0,10.0,780.4,2.0,4.0,5.0,0.252648,1.0,17.0,12.5312,46.6,25.0,23.8758,1.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,df9dc8933387c5f1e6126ce38e95771c890f8e4f,1,0,0,0,431,116,58.0,58.0,364.583,1.0,3.0,12.0,0.547189,0.0,34.0,4.35469,19.4167,411.0,297.381,226.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,cafa7b284a7f1830a443525ec08ae26e14ba7cc6,0,0,0,0,840,206,169.0,37.0,232.545,1.0,4.0,11.0,0.481782,0.0,7.0,0.855456,7.09091,240.0,124.053,223.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,e59e5b280f4b433d6c8cd7821fa1f64ad7847e35,0,0,0,0,821,121,76.0,45.0,474.333,1.0,2.0,3.0,0.323145,0.0,3.0,0.0292901,12.6667,257.0,135.942,240.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,e36b38c1cad22f7dff557736cf4b0280106e937e,1,0,0,0,358,1119,870.0,249.0,422.839,2.0,14.0,31.0,0.478725,1.0,99.0,22.371,22.6774,415.0,293.02,258.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,1148e827b9b97cfa2194c1a9d5d285e1ab3d89d2,0,0,0,0,296,15,8.0,7.0,129.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0192708,7.0,17.0,16.6561,16.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,8b0be68eee8b3a05c0b4d64e9a01059af7aa8237,0,0,0,0,942,355,213.0,142.0,261.0,1.0,3.0,7.0,0.389122,0.0,5.0,7.79789,7.57143,232.0,118.454,215.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,c80f390823266385df75fe52be397210e23c0301,0,0,0,0,662,502,421.0,81.0,538.2,2.0,3.0,5.0,0.160759,1.0,7.0,0.533206,15.6,353.0,254.796,207.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,f56eb893897cb0609e2ea0a940fe131c699988cc,0,0,0,0,392,91,78.0,13.0,1216.6,2.0,3.0,5.0,0.216111,0.0,14.0,1.09218,35.8,29.0,27.1588,36.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,70f704dca6e5679dfda5867c44832a1ba5eb9b9e,0,0,0,0,335,601,420.0,181.0,488.0,2.0,11.0,15.0,0.41507,1.0,76.0,9.19142,27.8667,416.0,293.176,260.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,5fcdebf7120a1dde8463911e5fd8dcd341be5095,0,0,0,0,401,250,165.0,85.0,1027.71,2.0,3.0,7.0,0.216968,0.0,15.0,6.37246,27.7143,19.0,17.4939,23.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,15acbaa8e147f6da64d11393c412d392274a0464,0,0,0,0,319,174,91.0,83.0,1258.67,2.0,3.0,3.0,0.0395068,0.0,14.0,0.876119,61.6667,56.0,52.7954,74.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,701d128fd1a7731ee8f40e4611c3433e4c258160,0,0,0,0,398,247,130.0,117.0,958.857,1.0,3.0,7.0,0.208138,1.0,19.0,0.524415,23.7143,22.0,20.4151,22.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,b79531eefee46a3cefeefa0ad79414546ebdafd3,0,0,0,0,265,150,30.0,120.0,1191.17,2.0,6.0,6.0,0.260249,0.0,34.0,1.55862,52.3333,67.0,62.407,89.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,90294ead4c627715cb70f20ff448bb0d34ee4c1b,0,0,0,0,196,255,179.0,76.0,528.529,2.0,6.0,17.0,0.448405,1.0,78.0,26.4119,34.7059,8.0,4.39712,2.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,fde18a4562f0cfe5dce3afce44579616d09d079a,0,0,0,0,471,11,3.0,8.0,426.0,1.0,1.0,1.0,0.0,0.0,9.0,-0.000694444,33.0,333.0,198.704,315.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,21dccad47f26eed4709f59aaf9a897c358f957aa,0,0,0,0,309,75,51.0,24.0,621.0,1.0,1.0,1.0,0.0,0.0,9.0,-0.490694,96.0,350.0,204.975,332.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,a87ec42f2ad5cb996cfc92e7023372e667931172,0,0,0,0,807,233,171.0,62.0,261.5,1.0,1.0,2.0,0.592098,0.0,5.0,3.64472,29.5,263.0,139.188,246.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,c87ffc0bebaabe69dfbd7b385480da614c5dc0da,1,0,0,0,389,883,797.0,86.0,497.0,2.0,7.0,13.0,0.375513,1.0,20.0,8.13207,20.9231,412.0,294.067,253.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,0,1,437,1643,1161.0,482.0,871.111,2.0,4.0,9.0,0.287087,1.0,20.0,6.49063,24.0,29.0,23.4748,20.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,a4b8bebe1805c59271cd4dd7e8151a32ba2dff33,1,0,1,0,1207,644,337.0,307.0,167.5,1.0,1.0,4.0,0.223176,0.0,1.0,1.33739,5.5,207.0,106.238,190.0
a1ef4c43913c2febcb0eef5d6070b666e81aa233,aa6279c41abdb992a7f82503c250af7627cd948e,0,0,0,0,436,114,96.0,18.0,475.889,2.0,4.0,9.0,0.511714,1.0,16.0,2.33757,24.0,30.0,24.4719,22.0
2e1b3aab912de264060437b826e65d881a9bf9b0,915a3e88a25690bd13e1e740f6de60b698858f82,0,1,1,1,9,125,92.0,33.0,679.429,1.0,1.0,7.0,0.814016,1.0,19.0,3.00141,40.2857,108.0,96.167,107.0
e280f5a1a7df43850803392b6f880ca142a97888,14962f8b40373bc5029dda8fc9c940d90321e8fa,0,1,1,1,16,68,68.0,0.0,916.0,2.0,4.0,4.0,0.273365,0.0,40.0,1.10278,69.5,113.0,101.134,148.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,58edaab705e3ea58ac72509e9e2541101179a415,1,0,0,0,3644,23,14.0,9.0,628.333,1.0,2.0,3.0,0.58558,0.0,37.0,-12.5776,47.3333,0.0,0.0,0.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,4aa9cfb6ba33efb7bb823721df948f78444df673,0,0,0,1,639,895,448.0,447.0,471.405,1.0,19.0,42.0,0.459019,0.0,171.0,38.0997,20.2381,336.0,152.641,237.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,02aafb516297b19cd62cb2d25f483b6a25fed800,0,0,0,0,3573,45,44.0,1.0,627.5,1.0,2.0,2.0,0.0583971,0.0,35.0,5.69692,64.0,134.0,84.1795,125.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,5967915ec4783f083250d796e2cf62ac64bab086,0,0,0,0,4535,154,98.0,56.0,582.667,1.0,2.0,3.0,0.340971,1.0,27.0,4.89739,36.6667,1054.0,630.557,123.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,469e68542b0c12d3c3a8ffbed664bd87fb6eadcf,0,0,0,0,69,154,77.0,77.0,496.657,1.0,22.0,35.0,0.715687,0.0,178.0,38.2458,31.5143,2.0,1.88761,0.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,5fec308d60aef39d44ea6c077116abd0fe51aed4,1,0,0,0,2410,14,9.0,5.0,780.5,1.0,2.0,2.0,0.805983,0.0,39.0,13.4059,82.0,0.0,0.0,0.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,ed7332c74921874cdcb3cce629bb5bd8c95a7968,0,0,1,0,4661,656,377.0,279.0,484.8,1.0,5.0,10.0,0.272484,0.0,49.0,3.1803,27.6,105.0,79.7686,99.0
5b181a696e8625f35d6c39502118d7d644a6aa8c,e9aca8e389b946c45b67dbce41e738a7bec120be,0,1,0,0,1,51,38.0,13.0,1132.25,2.0,3.0,4.0,0.293659,0.0,61.0,-0.0518924,109.25,122.0,109.879,165.0
ab757e905cf4a42ad1503126eec427870de60387,b187142103377f2a45fc8da514f2d6cb66337171,0,1,0,1,4,2234,1117.0,1117.0,616.571,2.0,6.0,28.0,0.0552711,0.0,90.0,30.5687,21.5357,239.0,129.005,108.0
ab757e905cf4a42ad1503126eec427870de60387,a8beab3341f699efcbc886b0b63710891a688db4,1,0,0,0,841,139,137.0,2.0,49.6667,1.0,3.0,3.0,0.212371,1.0,6.0,68.237,2.33333,479.0,234.078,93.0
ab757e905cf4a42ad1503126eec427870de60387,08b4cc53b8361d0414e3d522a6c5ce1e5328bb8c,0,0,0,0,726,1984,1952.0,32.0,83.1429,3.0,4.0,7.0,0.136806,1.0,52.0,14.4066,45.2857,482.0,233.196,109.0
ab757e905cf4a42ad1503126eec427870de60387,75cec60e48c305fe89c4b528e56c780aec3524c7,0,0,1,0,1619,424,131.0,293.0,100.133,1.0,3.0,15.0,0.408959,0.0,1.0,4.47088,0.4,167.0,78.6867,153.0
