fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
c5c7911dab8732861affbe66849a100da62f7464,e8474beb6f2c5e2654f8ebc671b3dbf5fae78563,1,0,0,0,15,196
c5c7911dab8732861affbe66849a100da62f7464,dd519206a684c772a4a06ceecc87c665ad09d8be,0,0,0,0,17,1548
c5c7911dab8732861affbe66849a100da62f7464,b349e3dca89dfff5fe70669f9fd3f3a1ec60a498,0,1,0,0,1,2
70918a6645a324c635925fb68a0d41f7c7b40403,e4db374421cac4c6fd0d9f9b337d9073e5207c21,0,1,1,1,1,488
52f4cb48590a706caf7a492e8d94b85620d5cd33,c5c7911dab8732861affbe66849a100da62f7464,0,1,1,1,1,488
658b5b414afd7ec4d73d2b0140037778c66c18d1,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,30,32239
658b5b414afd7ec4d73d2b0140037778c66c18d1,70918a6645a324c635925fb68a0d41f7c7b40403,0,1,0,0,1,27
107d9e288df8207e83f4273a8dcd631412f89889,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,30,32239
107d9e288df8207e83f4273a8dcd631412f89889,52f4cb48590a706caf7a492e8d94b85620d5cd33,0,1,0,0,1,27
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,6ccefea62ae5644c9b318234c6a8a6c077d00922,0,0,0,0,22,103
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,cc0b4c3b62367a2aebe5fc1f4d0ed4b97e9c2ac9,0,0,0,0,21,1548
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,658b5b414afd7ec4d73d2b0140037778c66c18d1,0,1,0,0,2,31
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,f7d3cc0e584e7184b9f5cd9736d34f41c5e70182,0,0,0,0,13,91
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,fba40889418cb1861440a3fdccee048c69f0fb89,0,0,0,0,12,2485
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,1a01afab238cbf48331559f4be4b20f9027c53b4,0,0,0,0,9,630
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,32,32239
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,e9c2b5c84d7bbb7f173cbe6035f6299248e14769,0,0,0,0,7,100
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,e4db374421cac4c6fd0d9f9b337d9073e5207c21,0,0,0,0,4,488
0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,31e6ea7f5d5b3d73f4084261465142c9fe0fb894,1,0,0,0,6,1075
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,70e79525c97c33a5fca8674d47d86cc2b7ae197a,1,0,0,0,6,1075
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,956468c29adcbff83ab7c2e52d91f8e87b704853,0,0,0,0,7,100
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,e4c05d31778a85014b2a52e2f20753b38dfbf950,0,0,0,0,12,2485
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,c5c7911dab8732861affbe66849a100da62f7464,0,0,0,0,4,488
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,b7362c07ae42ac4282361ee95b82424d502f1b82,0,0,0,0,13,91
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,fa2a0338d3f8b1c3a1d75bff39ff42e436cee0dc,0,0,0,0,22,103
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,32,32239
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,8b4cefd3245c349cad14baaf2ba42380dcc88112,0,0,0,0,9,630
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,dd519206a684c772a4a06ceecc87c665ad09d8be,0,0,0,0,21,1548
4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,107d9e288df8207e83f4273a8dcd631412f89889,0,1,0,0,2,31
80264be428b7ec7692e6633a0f21232c63a0b62c,0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,0,0,0,0,8,276
80264be428b7ec7692e6633a0f21232c63a0b62c,e66ec79b18717bf83b7dbbe54f844b4463dabdeb,0,0,0,0,22,798
80264be428b7ec7692e6633a0f21232c63a0b62c,cc0b4c3b62367a2aebe5fc1f4d0ed4b97e9c2ac9,0,0,0,0,29,1548
80264be428b7ec7692e6633a0f21232c63a0b62c,fba40889418cb1861440a3fdccee048c69f0fb89,0,0,0,0,20,2485
80264be428b7ec7692e6633a0f21232c63a0b62c,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,40,32239
80264be428b7ec7692e6633a0f21232c63a0b62c,7be46ce487e2f3c6e145b9bc56cc37d8de97df9e,1,0,0,0,27,196
80264be428b7ec7692e6633a0f21232c63a0b62c,d1b70ffa03863b810813dd9d098b38500d4be424,0,0,0,0,37,5807
80264be428b7ec7692e6633a0f21232c63a0b62c,31e6ea7f5d5b3d73f4084261465142c9fe0fb894,1,0,0,0,14,1075
80264be428b7ec7692e6633a0f21232c63a0b62c,2da02dd7749060b55fd5e14696277b64583b8100,0,1,0,0,3,57
cb0f89646f065800d38d7cfc10ba1e855563296a,70e79525c97c33a5fca8674d47d86cc2b7ae197a,1,0,0,0,14,1075
cb0f89646f065800d38d7cfc10ba1e855563296a,e2c2648c14f4b87d331dbc30f0f2bd4aab9ce7e6,0,1,0,0,3,57
cb0f89646f065800d38d7cfc10ba1e855563296a,e4c05d31778a85014b2a52e2f20753b38dfbf950,0,0,0,0,20,2485
cb0f89646f065800d38d7cfc10ba1e855563296a,4ac57f013e20da2d0f87fff69625cbd4419089f3,0,0,0,0,22,798
cb0f89646f065800d38d7cfc10ba1e855563296a,4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,0,0,0,0,8,276
cb0f89646f065800d38d7cfc10ba1e855563296a,dba0fd9b6a76897bbb42b2b6dcfb3b84b8558936,0,0,0,0,37,5807
cb0f89646f065800d38d7cfc10ba1e855563296a,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,40,32239
cb0f89646f065800d38d7cfc10ba1e855563296a,e8474beb6f2c5e2654f8ebc671b3dbf5fae78563,1,0,0,0,27,196
cb0f89646f065800d38d7cfc10ba1e855563296a,dd519206a684c772a4a06ceecc87c665ad09d8be,0,0,0,0,29,1548
9e56521b4b79a90cfae63c658ed2ecb67acebfca,0bbbee96b742e4ad0fd5e1d3c33e4bd2247e4445,0,0,0,0,9,276
9e56521b4b79a90cfae63c658ed2ecb67acebfca,e66ec79b18717bf83b7dbbe54f844b4463dabdeb,0,0,0,0,23,798
9e56521b4b79a90cfae63c658ed2ecb67acebfca,80264be428b7ec7692e6633a0f21232c63a0b62c,0,1,0,0,1,246
9e56521b4b79a90cfae63c658ed2ecb67acebfca,1a01afab238cbf48331559f4be4b20f9027c53b4,0,0,0,0,18,630
9e56521b4b79a90cfae63c658ed2ecb67acebfca,fba40889418cb1861440a3fdccee048c69f0fb89,0,0,0,0,21,2485
9e56521b4b79a90cfae63c658ed2ecb67acebfca,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,41,32239
9e56521b4b79a90cfae63c658ed2ecb67acebfca,d1b70ffa03863b810813dd9d098b38500d4be424,0,0,0,0,38,5807
9e56521b4b79a90cfae63c658ed2ecb67acebfca,e4db374421cac4c6fd0d9f9b337d9073e5207c21,0,0,0,0,13,488
9e56521b4b79a90cfae63c658ed2ecb67acebfca,31e6ea7f5d5b3d73f4084261465142c9fe0fb894,1,0,0,0,15,1075
8be979d9aef606f2a196a2addcf80473d571185b,70e79525c97c33a5fca8674d47d86cc2b7ae197a,1,0,0,0,15,1075
8be979d9aef606f2a196a2addcf80473d571185b,cb0f89646f065800d38d7cfc10ba1e855563296a,0,1,0,0,1,246
8be979d9aef606f2a196a2addcf80473d571185b,e4c05d31778a85014b2a52e2f20753b38dfbf950,0,0,0,0,21,2485
8be979d9aef606f2a196a2addcf80473d571185b,4ac57f013e20da2d0f87fff69625cbd4419089f3,0,0,0,0,23,798
8be979d9aef606f2a196a2addcf80473d571185b,4ea3f3da1a0c00ea74e85c31a22ea94d18bbdf06,0,0,0,0,9,276
8be979d9aef606f2a196a2addcf80473d571185b,c5c7911dab8732861affbe66849a100da62f7464,0,0,0,0,13,488
8be979d9aef606f2a196a2addcf80473d571185b,dba0fd9b6a76897bbb42b2b6dcfb3b84b8558936,0,0,0,0,38,5807
8be979d9aef606f2a196a2addcf80473d571185b,e071a3f6c06f41068ad17134189a4ac3073ef76b,0,0,1,1,41,32239
8be979d9aef606f2a196a2addcf80473d571185b,8b4cefd3245c349cad14baaf2ba42380dcc88112,0,0,0,0,18,630
2939cab06d65548abdaeb1ff218550eb47b93362,93cfb02acb13b74198b8e0ab72f039313ecf9f1f,1,0,0,0,21,495
2939cab06d65548abdaeb1ff218550eb47b93362,9e56521b4b79a90cfae63c658ed2ecb67acebfca,1,1,0,0,1,194
2939cab06d65548abdaeb1ff218550eb47b93362,1a01afab238cbf48331559f4be4b20f9027c53b4,0,0,0,0,19,630
2939cab06d65548abdaeb1ff218550eb47b93362,fba40889418cb1861440a3fdccee048c69f0fb89,0,0,0,0,22,2485
2939cab06d65548abdaeb1ff218550eb47b93362,4405b78d6059e536c36974088a8ed4d9f0f29898,0,0,1,1,42,32239
2939cab06d65548abdaeb1ff218550eb47b93362,52109986881e77ba2f7a2e3dfe39f2f842732f16,0,0,0,0,34,3201
2939cab06d65548abdaeb1ff218550eb47b93362,80264be428b7ec7692e6633a0f21232c63a0b62c,0,0,0,0,2,246
